Nahostpolitiker wider Willen?	62.36220169067383	215.33148193359375	21.5	289.4330253601074	0
Der israelisch-palästinensische Koniflkt	62.36220169067383	241.1314697265625	21.5	378.0129814147949	0
als Herausforderung für Barack Obama	62.36220169067383	266.93145751953125	21.5	387.15046310424805	0
Martin Beck	62.36220169067383	301.8701171875	12.0	64.56000137329102	1
Am 20. Januar 2009 legte Barack Obama als 44. Präsident der Vereinigten Staaten	62.36220169067383	336.7775573730469	10.0	391.1403923034668	2
von Amerika seinen Amtseid ab. Obama ließ keinen Zweifel daran, dass sein Slogan	62.36220169067383	350.2775573730469	10.0	391.2002983093262	2
„Change“ sich nicht nur auf die Innen-, sondern auch auf die Außenpolitik bezieht.	62.36220169067383	363.7775573730469	10.0	391.1504936218262	2
Angesichts der hoch umstritenen Politik George W. Bushs im Vorderen Orient kommt	62.36220169067383	377.2775573730469	10.0	385.0003776550293	2
dieser Weltregion hierbei eine herausgehobene Rolle zu.	62.36220169067383	390.7775573730469	10.0	253.59028244018555	2
Analyse:	62.36220169067383	418.4913635253906	10.0	40.41999435424805	3
Der israelisch-palästinensische Konflikt sollte ursprünglich für die erste Phase der	62.36220169067383	437.62005615234375	10.0	385.11054611206055	4
Präsidentschaft Obamas keinen hohen Stellenwert auf der außenpolitischen Agenda ein -	62.36220169067383	451.12005615234375	10.0	391.18098068237305	4
nehmen. Der Gazakrieg zwang Obama jedoch zu einer ersten Korrektur: Dem Ziel der	62.36220169067383	464.62005615234375	10.0	391.1604118347168	4
friedlichen Beilegung des Nahostkonfliktes wurde nun hohe Bedeutung beigemessen.	62.36220169067383	478.12005615234375	10.0	380.9604301452637	4
 Allerdings erwarten Obama immense Herausforderungen auf dem Weg zu einer	62.36220169067383	496.20440673828125	11.0848388671875	391.2082328796387	5
dauerhaften friedlichen Beilegung des israelisch-palästinensischen Konfliktes.	79.37010192871094	510.78924560546875	10.0	339.0704803466797	5
 Diese liegen zum einen in den Grenzen der präsidialen Macht in der US-Außenpolitik	62.36220169067383	528.873779296875	11.0848388671875	391.2183952331543	6
gegenüber dem Nahen Osten.	79.37010192871094	543.4586181640625	10.0	134.7600860595703	6
 Zum anderen ist der israelisch-palästinensische Konflikt besonders komplex: Den	62.36220169067383	561.5430297851562	11.0848388671875	385.1282768249512	7
Konfliktparteien mangelt es an gegenseitigem Vertrauen, ihre Positionsdiferenzen	79.37010192871094	576.1278686523438	10.000015258789062	361.54054260253906	7
sind nach wie vor enorm, und es stellt sich die Frage, ob ein Abkommen innenpoli-	79.37010192871094	589.6278686523438	10.0	374.17308044433594	7
tisch durchsetzbar wäre.	79.37010192871094	603.1278686523438	10.0	110.40003967285156	7
Schlagwörter: US-Außenpolitik, Barack Obama, Nahostkonflikt, Israel, Palästina	62.36220169067383	644.96533203125	10.0	336.25007247924805	8
www.giga-hamburg.de/giga-focus	62.36220169067383	810.7013549804688	11.0	176.22001266479492	9
Nummer 2	498.8976135253906	64.9190673828125	10.0	46.670013427734375	10
2009	498.8976135253906	96.71197509765625	10.0	22.240020751953125	11
ISSN 1862-3611	498.8976135253906	128.5050048828125	10.0	73.19998168945312	12
1. Einleitung	62.36220169067383	76.54736328125	10.0	60.83998489379883	13
