FORUM : QUALITATIVE	143.89999389648438	50.95458984375	12.79998779296875	134.15106201171875	0
S O C I A L R E S E A R C H	143.89999389648438	62.5545654296875	12.79998779296875	134.23934936523438	0
S O Z IA LFO R S C HU N G	143.89999389648438	74.2545166015625	12.800048828125	133.38406372070312	0
Performing Proximity—"Learning To Fly"	144.6999969482422	108.153076171875	12.0	234.5599822998047	1
Felicia Herrschaft	144.6999969482422	136.89593505859375	11.0	85.45700073242188	2
Volume 9, No. 2, Art. 62	412.29998779296875	52.29248046875	9.0	96.50799560546875	3
May 2008	412.29998779296875	62.1925048828125	9.0	39.308990478515625	3
Key words:	51.099998474121094	166.6925048828125	9.247314453125	47.89299774169922	4
performative social	51.099998474121094	180.79248046875	9.0	75.99799346923828	4
science, art-	51.099998474121094	194.99249267578125	9.0	49.49700164794922	4
world/socialworld,	51.099998474121094	209.092529296875	9.0	71.19300079345703	4
performativity,	51.099998474121094	223.29248046875	9.0	56.792991638183594	4
biographical	51.099998474121094	237.39251708984375	9.0	48.80199432373047	4
research	51.099998474121094	251.592529296875	9.0	35.20399475097656	4
Abstract: The following paper is about artists doing experimental and performative art who expect	144.6999969482422	166.6925048828125	9.247314453125	391.8009796142578	5
the spectators to become participants in the process of artwork production. The artwork is thus pro-	144.6999969482422	180.79248046875	9.0	396.79701232910156	5
duced through a process of participation. As a researcher, I was similarly expected to participate in	144.6999969482422	194.99249267578125	9.0	394.79518127441406	5
the artwork process. As I observed, the artists worked at having their agency in the artwork process	144.6999969482422	209.092529296875	9.0	397.3040313720703	5
recognized by the participating spectators. At the same time, the artists create a certain proximity to	144.6999969482422	223.29248046875	9.0	398.29005432128906	5
the spectators-participants through performing art, which I call "performing proximity." By involving	144.6999969482422	237.39251708984375	9.0	391.8080596923828	5
the participants in their art-in-process, they make use of their agency to redefine the artworld and	144.6999969482422	251.592529296875	9.0	387.7050323486328	5
enlarge it into other social worlds. I also discuss how artists' ability to enact redefined social worlds	144.6999969482422	265.6925048828125	9.0	394.0000762939453	5
can be compared to agency in performative social science and in biographical research.	144.6999969482422	279.89251708984375	9.0	352.29310607910156	5
Table of Contents	144.6999969482422	308.4398193359375	9.0	76.16300964355469	6
1. "Learning to Fly" Interlude	144.6999969482422	336.4924621582031	9.0	114.10401916503906	7
2. Performing Proximity	144.6999969482422	353.6924743652344	9.0	93.89999389648438	8
3. Performativity in Art and Science	144.6999969482422	370.9924621582031	9.0	141.2040252685547	9
4. Performativity in Interviews with Performative Artists	144.6999969482422	388.1924743652344	9.0	217.66798400878906	10
4.1 Lawrence: Performing biographies	154.60000610351562	405.4924621582031	9.0	152.80401611328125	11
4.2 Micky: Performing a sphere of approximation	154.60000610351562	422.6924743652344	9.0	194.09701538085938	12
5. Conclusion	144.6999969482422	439.9924621582031	9.0	54.80401611328125	13
Acknowledgments	144.6999969482422	457.1924743652344	9.0	73.30000305175781	14
References	144.6999969482422	474.4924621582031	9.0	46.10398864746094	15
Author	144.6999969482422	491.6924743652344	9.0	26.495986938476562	16
Citation	144.6999969482422	508.992431640625	9.0	30.491989135742188	17
1. "Learning to Fly" Interlude	144.6999969482422	535.35302734375	12.0	164.51600646972656	18
Everett HUGHES developed a strategy for his students to learn to "fly on their	144.6999969482422	564.0797119140625	11.0	379.03102111816406	19
own" in their field of research1 (PUNCH, 1998). This refers to an artwork by	144.6999969482422	577.55908203125	11.620620727539062	366.36302185058594	19
Serbian artist Tomislav VUKIC, who found a ventilator without blades in the	144.6999969482422	592.3796997070312	11.0	366.43104553222656	19
street. He turned it into an object of art and called his work "learning to fly," a title	144.6999969482422	606.479736328125	11.0	394.6040802001953	19
inspired by the song "Learning to Fly"2 by Pink Floyd. Learning to fly can be read	144.6999969482422	620.05908203125	11.62060546875	392.39002990722656	19
as both a reflection of the stagnant political situation in Serbia, which was as	144.6999969482422	634.7797241210938	11.0	371.8629913330078	19
enigmatic to him as his own existence as an artist, and his artistic development;	144.6999969482422	648.979736328125	11.0	388.2470245361328	19
that is, his ability to be an artist without "crashing". Only the title "Learning to fly"	144.6999969482422	663.0797119140625	11.0	389.69398498535156	19
is underscored and, as it were, abbreviated by the work itself, which presents a	144.6999969482422	677.2797241210938	11.0	385.26307678222656	19
ventilator without blades or "wings."	144.6999969482422	691.3796997070312	11.0	173.09400939941406	19
1 See also PARKER and SEDGWICK (1995) and HUGHES (1971).	144.6999969482422	750.6925048828125	9.0	276.79405212402344	20
2 "Learning to fly" by Pink Floyd was released 1987 on the album "A Momentary Lapse of	144.6999969482422	766.5924682617188	9.0	364.1901092529297	21
Reason", EMI records.	158.8000030517578	776.4924926757812	9.000003814697266	90.49299621582031	21
© 2008 FQS http://www.qualitative-research.net/fqs/	144.6999969482422	797.5488891601562	8.0	185.0160369873047	22
Forum Qualitative Sozialforschung / Forum: Qualitative Social Research (ISSN 1438-5627)	144.6999969482422	806.5488891601562	7.999998092651367	323.15599060058594	22
FQS 9(2), Art. 62, Felicia Herrschaft: Performing Proximity—"Learning To Fly"	144.6999969482422	52.24884033203125	8.0118408203125	277.0879669189453	23
Image 1: "Learning to fly," Tomislav VUKIC, 2007 © [1]	144.6999969482422	323.1361083984375	10.0	240.96998596191406	24
2. Performing Proximity	144.6999969482422	350.2530517578125	12.0	135.4720001220703	25
My research uses radio as an experimental space and employs participant	144.6999969482422	378.97967529296875	11.0	362.6210174560547	26
observation and interaction to reconstruct, through interactions with artists, the	144.6999969482422	393.1796875	11.0	382.52601623535156	26
production of symbolic forms in the framework of a concept of a deliberative	144.6999969482422	407.2796936035156	11.0	370.14198303222656	26
public sphere. In interview settings with artists, I accept how they communicate	144.6999969482422	421.47967529296875	11.0	384.37904357910156	26
their own reality and how they narrate auto-biographical material. It is meaningful	144.6999969482422	435.5796813964844	11.0	394.3579864501953	26
how they invent their realities and how these take on their own meanings.	144.6999969482422	449.7796936035156	11.0	357.92100524902344	26
Increasingly, artists themselves are anticipating sociologists in finding ways into	144.6999969482422	463.87969970703125	11.0	387.56800842285156	26
social worlds and preparing social worlds for the sociologists. In my view, these	144.6999969482422	478.0796813964844	11.0	386.1951446533203	26
procedures of doing art-in-process present new challenges to the methods	144.6999969482422	492.1796875	11.0	363.3999786376953	26
employed in order to understand artistic practices. Based on preliminary	144.6999969482422	506.37969970703125	11.0	350.8999786376953	26
considerations of the performative and participatory aspects of aesthetic	144.6999969482422	520.4796752929688	11.0	351.84703063964844	26
experience, this article discusses the interrelationship between artistic production	144.6999969482422	534.6796875	11.0	394.7210235595703	26
and performative social science. I present two examples "Lawrence" and "Micky,"	144.6999969482422	548.7796630859375	11.0	396.2940216064453	26
and discuss how aspects of biographical work can be connected with processual	144.6999969482422	562.9796752929688	11.0	392.93202209472656	26
structures of performative artistic practices. Proximity in the working alliance with	144.6999969482422	577.0797119140625	11.000015258789062	393.49403381347656	26
artists gives the chance to reflect performative aspects in these practices of doing	144.6999969482422	591.2797241210938	11.0	398.4160919189453	26
art and shows that reflections of approximation in performances are as important	144.6999969482422	605.3796997070312	11.0	393.7260284423828	26
as the articulation of the artist's autonomous position. I see these approaches in	144.6999969482422	619.5797119140625	11.0	389.8050079345703	26
performative research with artists as comparable with techniques within	144.6999969482422	633.6796875	11.0	348.45201110839844	26
performative social science. [2]	144.6999969482422	647.8796997070312	11.0	151.54701232910156	26
Within the framework of the generative contexts of artistic works, the artist	144.6999969482422	676.1796875	11.0	362.11500549316406	27
undertakes the performative assertion and determination of a work in its fragility,	144.6999969482422	690.2797241210938	11.0	392.04701232910156	27
because art works are performative themselves. Artists justify their work while	144.6999969482422	704.479736328125	11.0	379.6050567626953	27
they conceptualize it or if they install a work in a public space, they deliberate and	144.6999969482422	718.5797119140625	11.000007629394531	397.19508361816406	27
explain their concept and this is part of the process of doing art. These	144.6999969482422	732.7797241210938	11.000007629394531	344.34803771972656	27
justifications are more powerful today, as we have entered a process of	144.6999969482422	746.8796997070312	11.0	348.0630340576172	27
permanent democratization and deliberation. Furthermore, these justifications	144.6999969482422	761.0797119140625	11.000007629394531	378.7000274658203	27
© 2008 FQS http://www.qualitative-research.net/fqs/	144.6999969482422	798.0488891601562	8.0	185.0160369873047	28
FQS 9(2), Art. 62, Felicia Herrschaft: Performing Proximity—"Learning To Fly"	144.6999969482422	52.24884033203125	8.0118408203125	277.0879669189453	29
must be understood aesthetically as being as important as the role of the	144.6999969482422	108.1796875	11.0	355.62599182128906	30
observer. The fragility of language in the constitution of art works ought to be	144.6999969482422	122.2796630859375	11.0	375.34205627441406	30
acknowledged,3 as ADORNO (1997) framed the ethical and humanizing attitude	144.6999969482422	135.859130859375	11.62054443359375	389.39405822753906	30
he demanded from modernism's discourse on art, so to should the artistic agent's	144.6999969482422	150.5797119140625	11.0	397.58998107910156	30
role also be acknowledged. For example, what artists actually do through their	144.6999969482422	164.7796630859375	11.0	380.83094787597656	30
arts practice plays a role in academic and critical discourses, because those	144.6999969482422	178.87969970703125	11.0	370.94203186035156	30
artists are the agents in the process of creating artworks. [3]	144.6999969482422	193.0797119140625	11.0	293.64698791503906	30
What, then, do artists produce, and how is this related to performative social	144.6999969482422	221.37969970703125	11.0	372.06300354003906	31
science? How is this question related to the manner in which sociological and	144.6999969482422	235.47967529296875	11.0	377.04811096191406	31
aesthetic theory registers changes and transformations in order to redefine the	144.6999969482422	249.6796875	11.0	383.6260528564453	31
interrelation between art and science? In the next section I will elaborate the role	144.6999969482422	263.7796630859375	11.0	392.36305236816406	31
of performativity in both art and science. [4]	144.6999969482422	277.97967529296875	11.0	211.44700622558594	31
3. Performativity in Art and Science	144.6999969482422	305.85302734375	12.0	201.4240264892578	32
Art and science have been seen as two different domains, apparently facing each	144.6999969482422	334.5796813964844	11.0	397.7949981689453	33
other in an opposition that has become obsolete. Similarly, conventional dualisms	144.6999969482422	348.6796875	11.0	397.04200744628906	33
such as private vs. public no longer apply to the dynamic acts of artists when the	144.6999969482422	362.87969970703125	11.0	392.62599182128906	33
latter present installation work and actions in exhibition spaces that invert life-	144.6999969482422	376.97967529296875	11.0	377.0570831298828	33
worlds. Artists react to changed aesthetic experiences and reflect environments	144.6999969482422	391.1796875	11.0	387.8000030517578	33
and landscapes of knowledge in their work. In MERSCH's view, art proves a "way	144.6999969482422	405.2796936035156	11.0	397.7520294189453	33
of thinking and research of its own, one that we must regard as an equal in its	144.6999969482422	419.47967529296875	11.0	379.49403381347656	33
own right of the natural sciences and of exact mathematics" (MERSCH, 2007,	144.6999969482422	433.5796813964844	11.0	379.6110382080078	33
p.97; translated by Gerrit JACKSON). Art is a matter of technique. In today's	144.6999969482422	447.7796936035156	11.0	372.2000274658203	33
rapidly changing world, with its new technologies and new forms of	144.6999969482422	461.87969970703125	11.0	325.41004943847656	33
communication, artists develop new domains of experience by creating, within	144.6999969482422	476.0796813964844	11.0	380.0580596923828	33
their own system of reference, artistic forms of expression that have changed this	144.6999969482422	490.1796875	11.0	397.05201721191406	33
system of reference, the "artworld4." And yet we understand these forms of	144.6999969482422	503.75909423828125	11.62060546875	364.86302185058594	33
expression because, as viewers, we are engaged in this form of participation in	144.6999969482422	518.4796752929688	11.0	385.40504455566406	33
these artistic processes. [5]	144.6999969482422	532.6796875	11.0	133.94700622558594	33
When the philosopher AUSTIN described the distinction between "performative"	144.6999969482422	560.9796752929688	11.0	389.67799377441406	34
and "constative speech acts" in "How to do things with words" (1962), he	144.6999969482422	575.0797119140625	11.0162353515625	354.87901306152344	34
considered "whether he could find any grammatical criterion for distinguishing the	144.6999969482422	589.2797241210938	11.0	396.8261260986328	34
performative utterances" (ANDERSSON, 1975, p.5). ANDERSSON concluded	144.6999969482422	603.3796997070312	11.0	381.58497619628906	34
"that he could not find any single simple criterion of grammar or vocabulary by	144.6999969482422	617.5797119140625	11.0	380.51600646972656	34
which he could distinguish the performatives from other utterances [...] or that	144.6999969482422	631.6796875	11.0	377.89906311035156	34
marks out the 'performative use' of them" (ibid. p.5). HANTELMANN states that	144.6999969482422	645.8796997070312	11.0	386.17298889160156	34
"the same holds true for artwork. To speak of a performative artwork is tauto-	144.6999969482422	659.979736328125	11.0	376.46302795410156	34
logical, because there can be no non-performative artwork" (2007a, p.415). [6]	144.6999969482422	674.1796875	11.0	382.4469757080078	34
The performative dimension of art does not address "the signifying character of	144.6999969482422	702.479736328125	11.0	386.4630889892578	35
the work of art [...] its factual existence here comes to the fore as significant, as	144.6999969482422	716.5797119140625	11.000007629394531	387.36305236816406	35
the point of departure for a potential of artistic action and assertion"	144.6999969482422	730.7797241210938	11.000007629394531	328.61000061035156	35
3 See BUTLER (1997).	144.6999969482422	750.6925048828125	9.0	99.19400024414062	36
4 See also DEWEY (1980) in "Art as Experience" and how BECKER (1982) reconstructed	144.6999969482422	766.5924682617188	9.0	365.9010772705078	37
cooperative work with artists in "Artworlds."	158.8000030517578	776.4924926757812	9.000003814697266	172.08604431152344	37
© 2008 FQS http://www.qualitative-research.net/fqs/	144.6999969482422	798.0488891601562	8.0	185.0160369873047	38
FQS 9(2), Art. 62, Felicia Herrschaft: Performing Proximity—"Learning To Fly"	144.6999969482422	52.24884033203125	8.0118408203125	277.0879669189453	39
(HANTELMANN, 2007a, p.415). The social aspect of ambitious art,	144.6999969482422	108.1796875	11.0	327.52000427246094	40
HANTELMANN contends, is manifest in art with a performative orientation that	144.6999969482422	122.2796630859375	11.0	382.67298889160156	40
has turned toward social critique. Consequently, artistic positions such as those	144.6999969482422	136.47967529296875	11.0	387.6580352783203	40
assumed by COLEMAN, BUREN, SEHGAL, and KOON abdicate the critical	144.6999969482422	150.5797119140625	11.0	370.05201721191406	40
distance from society in favor of "a consciousness of participation (in society)"	144.6999969482422	164.7796630859375	11.0	379.3939971923828	40
(HANTELMANN, 2007b, p.9; translated by Gerrit JACKSON). These artists	144.6999969482422	178.87969970703125	11.0	366.06199645996094	40
"recognize a power over artistic action not outside of, but within the museum	144.6999969482422	193.0797119140625	11.0	372.0740509033203	40
frame of art" (ibid., 2007b, p.9; translated by Gerrit JACKSON). They do not	144.6999969482422	207.1796875	11.0	369.8260040283203	40
attempt to strive toward a break with the conventions of art, recognizing,	144.6999969482422	221.37969970703125	11.0	351.86302185058594	40
"in those conventions, which govern the social interaction with art, an active power of	167.39999389648438	250.43609619140625	10.0	372.1300354003906	41
art directed at the social. [...] The work of art does not become something social in	167.39999389648438	264.53607177734375	10.0	361.1600036621094	41
overcoming these conventions, thus the shared point of departure, but rather it	167.39999389648438	278.736083984375	10.0	345.1700134277344	41
always already is something social by virtue of these conventions" (HANTELMANN,	167.39999389648438	292.83612060546875	10.0	367.1100158691406	41
2007b, p.9; translated by Gerrit JACKSON). [7]	167.39999389648438	307.03607177734375	10.0	206.47000122070312	41
In contrast to the questions asked by HANTELMANN—"What kind of a situation	144.6999969482422	334.5796813964844	11.0	389.4420928955078	42
does an artwork produce? How does it situate a viewer? What values,	144.6999969482422	348.6796875	11.0	341.18394470214844	42
conventions, ideologies and meanings are inscribed in this situation?" (2007a,	144.6999969482422	362.87969970703125	11.0	379.79005432128906	42
p.415) Meaning-production in art is not exclusively located in the artwork. In order	144.6999969482422	376.97967529296875	11.0	397.1840362548828	42
to better understand the performative aspects of art, we must look at artists'	144.6999969482422	391.1796875	11.0	369.2520294189453	42
practices. It is in the doing that the performative is revealed. The context of	144.6999969482422	405.2796936035156	11.0	365.01002502441406	42
artworks is becoming increasingly complex and open to different interpretations in	144.6999969482422	419.47967529296875	11.0	398.5050811767578	42
an open horizon of understanding. Art shows the objectivity of its elements in an	144.6999969482422	433.5796813964844	11.0	390.3839874267578	42
intermedial way, because it is thematizing in itself the social, cultural and spatial	144.6999969482422	447.7796936035156	11.0	388.7260284423828	42
context of its emergence.	144.6999969482422	461.87969970703125	11.0	123.49501037597656	42
"Instead of producing an identity, [works of art] are intelligible by power of their	167.39999389648438	490.93609619140625	10.0	343.35003662109375	43
function. Not what something is, that is what it constitutes, appears to be relevant, but	167.39999389648438	505.1361083984375	10.0	375.8700256347656	43
rather how it happens in a performative way, and what effects it induces.	167.39999389648438	519.236083984375	10.0	318.1700134277344	43
Correspondingly, the art concepts assign to the arts a site that crosses all dimensions	167.39999389648438	533.4360961914062	10.0	376.1599426269531	43
of figuration and form. Specifically, this lends a new contour to the concept of art.	167.39999389648438	547.5361328125	10.0	355.6700134277344	43
What this means is that it is not what we get to see or hear that is most relevant—the	167.39999389648438	561.736083984375	10.0	373.8200378417969	43
specificity of materials, the subtle changes of forms, the distinctions between sounds	167.39999389648438	575.8360595703125	10.0	372.0599670410156	43
—but rather, the performance of a transitionality, a performance that requires active	167.39999389648438	590.0361328125	10.0	367.4599914550781	43
participation and the acceptance [of] [by the spectators] immediate responsibility. For	167.39999389648438	604.1361083984375	10.0	372.9900207519531	43
it is not an underlying thing, nor again a structure, but rather a process" (MERSCH,	167.39999389648438	618.3360595703125	10.0	364.2101135253906	43
2006, p.222; translated by Gerrit JACKSON). [8]	167.39999389648438	632.4360961914062	10.0	211.97000122070312	43
The current debate in philosophical aesthetics over performativity no longer	144.6999969482422	659.979736328125	11.0	367.37904357910156	44
diagnoses the relevance of orders of knowledge of social systems in the same	144.6999969482422	674.1796875	11.0	382.0420684814453	44
way that BERGER and LUCKMANN (1966) did in the "social construction of	144.6999969482422	688.2797241210938	11.0	369.41004943847656	44
reality." Rather, this debate examines orders of justification (BOLTANSKI &	144.6999969482422	702.479736328125	11.0	366.87303161621094	44
THÉVENOT, 2006), which suggest a shift of the systems of knowledge.	144.6999969482422	716.5797119140625	11.000007629394531	349.1630401611328	44
According to SCHÜTZE, "the landscape of knowledge" has become "increasingly	144.6999969482422	730.7797241210938	11.000007629394531	395.94203186035156	44
confusing: [...] ever more fluid, more multi-aspectual, more concurrent and	144.6999969482422	744.8796997070312	11.0	362.2949676513672	44
contradictory, more theoretical and reflexive" (2002, p.59; translated by Gerrit	144.6999969482422	759.0797119140625	11.000007629394531	376.9779815673828	44
JACKSON). Since the 1970s, qualitative ethnographic studies have been	144.6999969482422	773.1796875	10.999996185302734	356.2639923095703	44
© 2008 FQS http://www.qualitative-research.net/fqs/	144.6999969482422	798.0488891601562	8.0	185.0160369873047	45
FQS 9(2), Art. 62, Felicia Herrschaft: Performing Proximity—"Learning To Fly"	144.6999969482422	52.24884033203125	8.0118408203125	277.0879669189453	46
conducted in research settings in the natural sciences (for instance by	144.6999969482422	108.1796875	11.0	341.56300354003906	47
GARFINKEL, LATOUR, LYNCH, and KNORR-CETINA), in order to detect	144.6999969482422	122.2796630859375	11.0	361.18898010253906	47
possible interdependencies and influences between highly technologically	144.6999969482422	136.47967529296875	11.0	359.40000915527344	47
developed research procedures and the communication between researchers	144.6999969482422	150.5797119140625	11.0	378.1790313720703	47
(MONDADA & SCHÜTZE, 2004). In order to examine the production of science in	144.6999969482422	164.7796630859375	11.0	398.7050323486328	47
its own communicative contexts, such studies have addressed local settings of	144.6999969482422	178.87969970703125	11.0	383.11000061035156	47
work and interaction as well as the contingent practices of action, interaction and	144.6999969482422	193.0797119140625	11.0	393.4950714111328	47
communication. Such studies of the social world, as developed by symbolic	144.6999969482422	207.1796875	11.0	366.99998474121094	47
interactionists such as STRAUSS, have given rise to Actor Network Theory	144.6999969482422	221.37969970703125	11.0	366.0680389404297	47
(ANT), ethnomethodology, conversation analysis, and the sociolinguistic analysis	144.6999969482422	235.47967529296875	11.0	394.83204650878906	47
of communicative interaction. Studies of the social worlds of scientists have	144.6999969482422	249.6796875	11.0	367.6160430908203	47
envisaged those activities "during whose performance the objects of knowledge	144.6999969482422	263.7796630859375	11.0	388.1160430908203	47
change," as concerning the "production, configuration, arrangement of technical	144.6999969482422	277.97967529296875	11.0	389.7420196533203	47
instruments in research" or resulting from the inclusion of "concrete processes of	144.6999969482422	292.0797119140625	11.0	393.91004943847656	47
the search for objects in research practice" (MONDADA & SCHÜTZE, 2004,	144.6999969482422	306.2796630859375	11.0	371.45802307128906	47
p.141; translated by Gerrit JACKSON). The increasing reflexivity (LYNCH, 2000)	144.6999969482422	320.37969970703125	11.0	392.47401428222656	47
of the practice of qualitative research is heightened by a reflection on the	144.6999969482422	334.5796813964844	11.0	355.10499572753906	47
involvement of the researcher in the process of research. [9]	144.6999969482422	348.6796875	11.0	294.3470001220703	47
Drawing on Actor Network Theory, sociologists such as LATOUR (1999a) show	144.6999969482422	376.97967529296875	11.0	387.7210235595703	48
how, through chains of translation within the laboratory situation, initial	144.6999969482422	391.1796875	11.0	342.34703063964844	48
propositions are transformed step by step so as to generate "facts." As the object	144.6999969482422	405.2796936035156	11.0	396.64698791503906	48
of a scientific discourse passes through these chains of translation, it must prove	144.6999969482422	419.47967529296875	11.0	394.01600646972656	48
its permanence and resistance as a "network fact" while investigating natural	144.6999969482422	433.5796813964844	11.0	374.31605529785156	48
science. LATOUR calls such a discursive object a movable immutable (mobile	144.6999969482422	447.7796936035156	11.0	380.60499572753906	48
immutable) if this object has become irreversible, having stabilized itself as an	144.6999969482422	461.87969970703125	11.0	379.93202209472656	48
object of knowledge (MONDADA, 2004). Thus, discursive objects, after	144.6999969482422	476.0796813964844	11.0	347.57899475097656	48
