Reference framework for active learning in higher education	90.02400207519531	73.67950439453125	14.03997802734375	362.95033264160156	0
Pranav Naithani	90.02400207519531	97.4541015625	11.0400390625	77.93136596679688	0
BIT International Center, Kingdom of Bahrain (pranavnaithani@gmail.com)	90.02400207519531	116.17413330078125	11.0400390625	337.5923309326172	0
Cite as: Naithani, P. (2008). Reference framework for active learning in higher education. In Al-	90.02400207519531	145.57415771484375	11.0400390625	433.6123504638672	1
Hawaj, Elali and Twizell (Eds.) Higher Education in the Twenty-First Century: Issues and	90.02400207519531	164.53411865234375	11.0400390625	433.55003356933594	1
Challenges, 113-120, Taylor & Francis Group, London.	90.02400207519531	183.494140625	11.0400390625	248.1303253173828	1
Abstract: The work presented in this paper traces the history of active learning and further	90.02400207519531	212.77410888671875	11.0400390625	433.45652770996094	2
utilizes the available literature to define meaning and importance of active learning in higher	90.02400207519531	231.76409912109375	11.0400390625	433.1986541748047	2
education. The study highlights common practical problems faced by students and instructors in	90.02400207519531	250.72412109375	11.0400390625	433.26487731933594	2
implementing active learning in higher education and further identifies a set of individual prac-	90.02400207519531	269.80413818359375	11.0400390625	433.6123504638672	2
tices being used worldwide to overcome the obstacles. Expectations and responsibilities of stu-	90.02400207519531	288.76409912109375	11.0400390625	433.7323455810547	2
dents and instructors are also specified to enhance the efficiency of active learning environment.	90.02400207519531	307.72412109375	11.0400390625	433.0552215576172	2
The paper also traces the importance of student and instructor rapport for a successful learning	90.02400207519531	326.68414306640625	11.040008544921875	433.30540466308594	2
environment.	90.02400207519531	345.6441345214844	11.040008544921875	58.412628173828125	2
Keywords: Active learning, higher education, problem based learning.	90.02400207519531	374.92413330078125	11.040008544921875	312.3159942626953	3
1. Introduction	90.02400207519531	404.5841369628906	11.040008544921875	71.0494384765625	4
Can a person expect to get a car driving license just by attending the theoretical classes? Let us	90.02400207519531	423.30413818359375	11.040008544921875	433.54673767089844	4
hypothetically assume the person manages to get a license, but will he be able to drive the car? No.	90.02400207519531	442.2641296386719	11.040008544921875	436.3940887451172	4
To be a perfect car driver a person has to and does take real life driving classes. He develops new	90.02400207519531	461.22412109375	11.040008544921875	433.2318572998047	4
skills by actually driving along with the trainer.	90.02400207519531	480.18414306640625	11.040008544921875	209.02378845214844	4
Higher education aims at an optimal blend of knowledge and skills. It provides a license to the	90.02400207519531	509.5841369628906	11.040008544921875	433.5381317138672	5
student for driving successfully through the maze of what, when, why, who and how. Usually the	90.02400207519531	528.5440673828125	11.040008544921875	433.6310272216797	5
next step after higher education is a professional career. This is why role and importance of active	90.02400207519531	547.504150390625	11.040008544921875	433.37620544433594	5
learning, and not passive learning (in which an instructor depends solely or predominantly on	90.02400207519531	566.494140625	11.040008544921875	433.1103973388672	5
passive lectures), is crucial throughout higher education.	90.02400207519531	585.4541015625	11.040008544921875	248.7523651123047	5
2. Active learning	90.02400207519531	614.9741821289062	11.039993286132812	82.89936828613281	6
Roots of active learning can be traced to Confucius (551-479 BC), who stated, “I hear and I	90.02400207519531	633.6941528320312	11.039993286132812	433.5309295654297	6
forget. I see and I remember. I do and I understand”. Socrates (470-399 BC) had similar views	90.02400207519531	652.774169921875	11.039993286132812	433.6350555419922	6
when he said that "I cannot teach anybody anything. I can only make them think".	90.02400207519531	671.7341918945312	11.039993286132812	360.0760040283203	6
Dale (1969) established following relationships between level of involvement of learner and how	90.02400207519531	701.01416015625	11.039993286132812	433.3568572998047	7
much the learner remembers:- “We remember: 10% of what we read, 20% of what we hear, 30%	90.02400207519531	719.994140625	11.040000915527344	433.8226776123047	7
of what we see, 50% of what we hear and see, 70% of what we say 90% of what we do”.	90.02400207519531	738.9541625976562	11.040000915527344	389.2360076904297	7
Studies show that classroom attention-span of students varies from 15 to 25 minutes (Bligh, 1972	90.02400207519531	73.0941162109375	11.0400390625	433.6345672607422	8
as cited by Cashin, 1985). Meyers & Jones (1993) found that students’ classroom attention is poor	90.02400207519531	92.05413818359375	11.0400390625	433.55198669433594	8
for 40% of the time and they retain 70% of the information during the first ten minutes and only	90.02400207519531	111.01409912109375	11.0400390625	433.5719451904297	8
20% of the information during the last ten minutes of a lecture. In a 1997 national survey in USA,	90.02400207519531	129.97412109375	11.0400390625	433.53599548339844	8
of more than 250,000 freshmen at nearly 500 universities, 35.6% of the students said that they	90.02400207519531	148.93414306640625	11.0400390625	433.4922332763672	8
were frequently bored in class. (Berk, 2003)	90.02400207519531	168.01409912109375	11.0400390625	194.3722686767578	8
All these facts stress on the need of active learning environment in particular when, feedback	90.02400207519531	197.29412841796875	11.0400390625	433.72630310058594	9
