Der Mensalão-Korruptionsskandal	62.36220169067383	215.3839111328125	22.0	358.1820182800293	0
mit weitreichenden Folgen für	62.36220169067383	241.7840576171875	22.0	312.95002365112305	0
Brasiliens Demokratie	62.36220169067383	268.1839599609375	22.0	231.08796310424805	0
Markus Fraundorfer und Mariana Llanos	62.36220169067383	303.43426513671875	12.0	219.39603805541992	1
Der Oberste Bundesgerichtshof Brasiliens hat zwischen August und November 2012 ins-	62.36220169067383	338.341552734375	10.0	391.1810417175293	2
gesamt 25 Politiker und Wirtschaftsführer wegen Korruption und anderen kriminellen	62.36220169067383	351.841552734375	10.0	391.1500053405762	2
Machenschaften zu teils drastischen Gefängnisstrafen und Geldbußen verurteilt. Das	62.36220169067383	365.341552734375	10.0	391.2000541687012	2
Urteil gilt als eine historische Zäsur mit weitreichenden Folgen für Brasiliens Demo-	62.36220169067383	378.841552734375	10.0	391.18098068237305	2
kratie.	62.36220169067383	392.341552734375	10.0	28.570003509521484	2
Analyse	62.36220169067383	420.0553894042969	10.0	37.820003509521484	3
	62.36220169067383	538.2685546875	11.0	8.216999053955078	4
	62.36220169067383	584.4378051757812	11.0	8.216999053955078	5
	62.36220169067383	690.2763671875	11.0	8.216999053955078	6
Monatliche Zahlungen (mensalão) an Abgeordnete sicherten Expräsident Luis Ignacio	62.36220169067383	439.17498779296875	10.009063720703125	391.1998405456543	7
Lula da Silva am Beginn seiner ersten Amtszeit (2003-2005) die notwendigen parlamen-	62.36220169067383	452.6840515136719	10.0	391.18098068237305	7
tarischen Mehrheiten. Dies mag moralisch verwerflich sein, erklärt sich aber aus der	62.36220169067383	466.1840515136719	10.0	384.0299186706543	7
großen Fragmentierung des brasilianischen Parlaments. Obwohl der Präsident in der	62.36220169067383	479.6840515136719	10.0	391.1400260925293	7
Verfassung mit einer großen Machtfülle ausgestatet ist, muss er sich im Alltag für die	62.36220169067383	493.1840515136719	10.0	383.64997482299805	7
Umsetzung seiner Agenda durch einen dauernden Balanceakt Mehrheiten sichern und	62.36220169067383	506.68408203125	10.0	382.6699028015137	7
eine Vielzahl unterschiedlicher Interessen ausgleichen.	62.36220169067383	520.18408203125	10.0	246.89005661010742	7
Die Aufarbeitung des Mensalão-Skandals und die hier zutage getretene Unabhän-	79.37010192871094	539.3533935546875	10.0	374.17308044433594	8
gigkeit des Obersten Bundesgerichtshofes sind ein Beweis für die fortschreitende	79.37010192871094	552.8533935546875	10.0	374.1500701904297	8
Konsolidierung der brasilianischen Demokratie.	79.37010192871094	566.3533935546875	10.0	217.16001892089844	8
Weder die Regierungspartei Partido dos Trabalhadores (PT) noch der ehemalige	79.37010192871094	585.522705078125	10.0	374.20985412597656	9
Präsident Lula da Silva haten Einfluss auf die Entscheidungen der Obersten Bun -	79.37010192871094	599.022705078125	10.0	374.1731719970703	9
desrichter.	79.37010192871094	612.522705078125	10.0	47.76000213623047	9
 Zumindest bisher hat der Skandal das Ansehen des ehemaligen Präsidenten selbst	62.36220169067383	630.6071166992188	11.0848388671875	391.1979179382324	10
nicht in Mitleidenschaft gezogen. Er gilt nicht zuletzt wegen seiner beispiellosen	79.37010192871094	645.1919555664062	10.0	365.48997497558594	10
Sozial- und Armutsbekämpfungspolitik als einer der erfolgreichsten und beliebtes-	79.37010192871094	658.6919555664062	10.0	374.17308044433594	10
ten Präsidenten in der Geschichte Brasiliens.	79.37010192871094	672.1919555664062	10.0	200.6000518798828	10
Ungeklärt bleibt, inwieweit Lula da Silva selbst in den Skandal eingeweiht war.	79.37010192871094	691.3612670898438	10.0	357.1799774169922	11
