Peter Stegmaier / Thomas Feltes	113.27999877929688	134.9560546875	13.9200439453125	181.83282470703125	0
Die ganze Vernetzung der inneren Sicherheit: Wissenskrise und	127.44000244140625	168.661376953125	12.0	327.11767578125	1
Effektivitätsmythos1	127.44000244140625	182.58135986328125	12.0	104.52000427246094	1
Einleitung	113.27999877929688	250.267333984375	10.79998779296875	48.60865783691406	2
Ob Terror in Madrid oder London, Kofferbomben in deutschen Bahnhöfen und Zügen, Fuß-	113.27999877929688	280.79998779296875	9.8399658203125	374.1482849121094	3
ball-WM oder letztlich „9/11“ – alle sich bietenden symbolträchtigen Anlässe werden ergrif-	113.27999877929688	292.3197021484375	9.8399658203125	373.9386901855469	3
fen, um das Feld der Sicherheit neu zu ordnen und diese Veränderungen zu legitimieren. Ge-	113.27999877929688	303.83941650390625	9.8399658203125	374.1502380371094	3
genwärtig findet ein Perspektivenwechsel in der Kriminal- und Innenpolitik statt, der mit ei-	113.27999877929688	315.359130859375	9.8399658203125	373.9160461425781	3
ner Umorganisation der Institutionen, die für die Herstellung und Erhaltung ‚innerer Sicher-	113.27999877929688	326.8787841796875	9.84002685546875	373.81866455078125	3
heit’2 zuständig sind, einhergeht. Der bisherige Kontrollmythos der nationalstaatszentrierten	113.27998352050781	338.3984680175781	9.841552734375	373.88352966308594	3
Moderne ist zerbrochen. Der einzelne Staat kommt immer schneller an die Grenzen seiner	113.27993774414062	349.6795959472656	9.84002685546875	373.8974609375	3
Regierungs- und Regulierungsmöglichkeiten. Nach großtechnischen sind es nun terroristi-	113.27993774414062	361.19927978515625	9.84002685546875	373.9339294433594	3
sche Risiken und Gefahren, welche die Handlungsfähigkeit von Staaten herausfordern. Um-	113.27993774414062	372.7189636230469	9.84002685546875	373.84722900390625	3
gekehrt dehnen staatliche Behörden die Zone dessen, was sie tun und wissen, verarbeiten und	113.27993774414062	384.2386474609375	9.84002685546875	373.88372802734375	3
speichern dürfen, immer weiter aus – sowohl was Menschen als auch Daten angeht. Extra-	113.27993774414062	395.7583312988281	9.84002685546875	373.91693115234375	3
konventionelle Sanktionsinstrumente wie Guantanamo, die Erfassung der Daten von Flugrei-	113.27993774414062	407.27801513671875	9.84002685546875	373.88775634765625	3
senden (in die USA, bald auch andernorts) und die erweiterten Möglichkeiten, die Daten-	113.27993774414062	418.7976989746094	9.84002685546875	374.1080322265625	3
ströme nach „sicherheitsrelevanten“ Informationen abzuschöpfen (Abhörzentrum) sind nur	113.27993774414062	430.3173828125	9.84002685546875	373.9554443359375	3
wenige Beispiele für Maßnahmen, die für die Ausdehnung staatlicher Kontrolle stehen und	113.27993774414062	441.8370666503906	9.84002685546875	374.1365966796875	3
deren Wirksamkeit wieder besser absichern sollen.	113.27993774414062	453.35675048828125	9.84002685546875	203.11029052734375	3
Die globalisiert organisierte Kriminalität stellt die globalisiert organisierte Wirtschaft und	127.439697265625	464.8764343261719	9.84002685546875	360.0193176269531	3
die einzelnen Staaten hinsichtlich der Effektivität ihrer supranationalen Kooperationen auf	113.27993774414062	476.1560363769531	9.84002685546875	373.9151611328125	3
den Prüfstand. ‚Innere Sicherheit’ als rein innere und rein staatliche Angelegenheit wird zu-	113.27993774414062	487.67572021484375	9.84002685546875	374.17791748046875	3
nehmend undenkbar. Vielmehr wird Sicherheit vermehrt primär dort hergestellt, wo einfluss-	113.27993774414062	499.1954040527344	9.84002685546875	374.2093811035156	3
