Identitätsvermittlungen im Internet	134.63999938964844	116.78338623046875	16.01995849609375	219.3266143798828	0	FNGKOL+Garamond
Sabina Misoch	134.63999938964844	146.28961181640625	12.0	60.06718444824219	1	FNHJNC+Garamond-Italic
1. Einführung	134.63999938964844	229.162841796875	12.47998046875	67.92237854003906	2	FNGKOL+Garamond
Identität ist nicht nur etwas, das man hat, sondern auch etwas, das den anderen	134.63999938964844	253.25537109375	10.076904296875	326.0360870361328	3	FNGKOL+Garamond
gegenüber – den potentiellen Interaktionspartnern – in und durch Kommunikatio-	134.63999938964844	265.735595703125	10.076904296875	326.01292419433594	3	FNGKOL+Garamond
nen vermittelt wird und vermittelt werden muss, damit diese sozial wirksam werden	134.63999938964844	278.2158203125	10.076904296875	326.0562286376953	3	FNGKOL+Garamond
kann. Dieses Kommunizieren der eigenen Identität kann auch als Selbstdarstellung	134.63999938964844	290.7554931640625	10.0972900390625	325.95472717285156	3	FNGKOL+Garamond
bezeichnet werden und Vorgänge der Präsentation des eigenen Selbst sind allen	134.64138793945312	303.235595703125	10.076904296875	325.9806823730469	3	FNGKOL+Garamond
alltäglichen sozialen Prozessen inhärent. Sie können unbewusstes Element der	134.64138793945312	315.7158203125	10.076904296875	326.0673828125	3	FNGKOL+Garamond
Kommunikation sein – denn auch wenn keine bewussten Darstellungsabsichten	134.64138793945312	328.25555419921875	10.076873779296875	326.077392578125	3	FNGKOL+Garamond
vorliegen, beinhalten alle sozialen Situationen Darstellungen des Selbst – oder kön-	134.6414031982422	340.73577880859375	10.076904296875	326.03102111816406	3	FNGKOL+Garamond
nen in Form von bewussten Selbstinszenierungen in den kommunikativen Prozess	134.64138793945312	353.21600341796875	10.076904296875	326.0118713378906	3	FNGKOL+Garamond
integriert werden.	134.64138793945312	365.7557067871094	10.076904296875	68.51687622070312	3	FNGKOL+Garamond
Betrachtet man spätmoderne Gesellschaften, so kann festgestellt werden, dass	148.86090087890625	378.2359619140625	10.076904296875	311.8629150390625	3	FNGKOL+Garamond
Selbstdarstellungsprozesse zu deren zentralen Kennzeichen gehören. Waren in	134.641357421875	390.7161865234375	10.076904296875	325.9786682128906	3	FNGKOL+Garamond
vormodernen Gesellschaften Identitäten sozial eingebettet und nur in einem gewis-	134.64138793945312	403.2558898925781	10.076904296875	326.07037353515625	3	FNGKOL+Garamond
sen Maße selbst zu bestimmen, so hat sich dies im Zuge der Modernisierung von	134.64138793945312	415.73614501953125	10.076904296875	325.9977722167969	3	FNGKOL+Garamond
Gesellschaften geändert: Das eigene Selbst wurde zunehmend aus kollektiven Bin-	134.64138793945312	428.21636962890625	10.076904296875	326.091552734375	3	FNGKOL+Garamond
dungen herausgelöst und individualisiert. Solange Individuen in ein relativ festes	134.64138793945312	440.7560729980469	10.076904296875	326.0220031738281	3	FNGKOL+Garamond
gesellschaftliches System eingebunden sind, entfällt die Notwendigkeit, sich selbst	134.6414031982422	453.236328125	10.076904296875	326.0270233154297	3	FNGKOL+Garamond
darzustellen. Erst durch die Freisetzung der Individuen und die Optionalität von	134.64141845703125	465.716552734375	10.076904296875	326.06329345703125	3	FNGKOL+Garamond
Identitäten, erst durch die Kontingenz und Wählbarkeit der Lebenswege entsteht	134.64141845703125	478.2562561035156	10.076904296875	326.1025085449219	3	FNGKOL+Garamond
die Notwendigkeit, das eigene Selbst, das heißt die identitätsbezogenen Entschei-	134.6414031982422	490.73651123046875	10.076904296875	326.0793914794922	3	FNGKOL+Garamond
dungen, nach außen hin zu verdeutlichen. Doch nicht nur Identitäten sind optional	134.6414031982422	503.21673583984375	10.076904296875	326.02806091308594	3	FNGKOL+Garamond
geworden, auch die gesellschaftlichen Strukturen verlieren zunehmend an normati-	134.64141845703125	515.7564697265625	10.076904296875	325.9947814941406	3	FNGKOL+Garamond
ver und integrierender Kraft: So müssen Identitäten gerade in hoch transformativen	134.64141845703125	528.2366943359375	10.076904296875	326.0531921386719	3	FNGKOL+Garamond
Gesellschaften, die durch Prozesse der radikalen Pluralisierung, Entbettung, Be-	134.64141845703125	540.7169189453125	10.076904296875	326.0895080566406	3	FNGKOL+Garamond
schleunigung, der Zunahme an Kontingenzerfahrungen, Fragmentierung, usw.	134.6414337158203	553.256591796875	10.076904296875	325.9725799560547	3	FNGKOL+Garamond
gekennzeichnet sind (z.B. Beck 1986; Gleick 2000; Gross 1994; Sennett 2000), dezi-	134.64141845703125	565.7368774414062	10.076904296875	326.1670837402344	3	FNGKOL+Garamond
M I S O C H : I D E N T I T Ä T S V E R M I T T L U N G E N I M I N T E R N E T	197.16000366210938	88.30474853515625	7.02227783203125	185.88088989257812	4	FNGKOL+Garamond
4 7 6 1	437.8800048828125	85.97540283203125	10.076904296875	21.8336181640625	5	FNGKOL+Garamond
diert dargestellt und nach außen hin verdeutlicht werden, um auch unter diesen	134.63999938964844	115.7353515625	10.076904296875	326.07334899902344	6	FNGKOL+Garamond
Vorzeichen soziale Orientierung zu ermöglichen.1	134.63999938964844	128.215576171875	10.076904296875	193.0735321044922	6	FNGKOL+Garamond
2. Selbstdarstellung im VR – Simulationspotential –	134.63999938964844	179.182861328125	12.47998046875	248.8661651611328	7	FNGKOL+Garamond
Forschungsfrage	134.63999938964844	195.14227294921875	12.47998046875	80.38119506835938	7	FNGKOL+Garamond
Neben den genannten Transformationsmerkmalen zeichnen sich spätmoderne	134.63999938964844	219.2353515625	10.076904296875	326.0168914794922	8	FNGKOL+Garamond
Gegenwartsgesellschaften durch eine zunehmende Relevanz virtueller Räume aus.	134.63998413085938	231.71539306640625	10.097412109375	325.99267578125	8	FNGKOL+Garamond
Dies gilt nicht nur für den Bereich der Ökonomie, sondern auch soziale Prozesse	134.64093017578125	244.25506591796875	10.076904296875	326.03302001953125	8	FNGKOL+Garamond
verlagern sich zunehmend in den Bereich des Virtuellen hinein und ersetzen oder	134.64093017578125	256.73529052734375	10.076904296875	326.0189208984375	8	FNGKOL+Garamond
ergänzen damit Vorgänge im realweltlichen Kontext. Durch die verstärkte Imple-	134.64093017578125	269.21551513671875	10.076904296875	326.0582580566406	8	FNGKOL+Garamond
mentierung und gesellschaftliche Akzeptanz Neuer Medien (zum Beispiel dem	134.64093017578125	281.75518798828125	10.076904296875	326.02197265625	8	FNGKOL+Garamond
Internet) nimmt der Stellenwert mediierter Kommunikationen zu. Vor allem das	134.64093017578125	294.23541259765625	10.076904296875	326.04315185546875	8	FNGKOL+Garamond
Internet kann auf Grund seiner Nutzungsintensität inzwischen als alltagsrelevantes	134.6409454345703	306.71563720703125	10.076904296875	326.03504943847656	8	FNGKOL+Garamond
Medium bezeichnet werden (siehe Abb. 1).	134.64093017578125	319.25531005859375	10.076904296875	166.83920288085938	8	FNGKOL+Garamond
Soziale Austauschsituationen können im Internet mittels verschiedener Dienste	148.86044311523438	331.73553466796875	10.076904296875	311.8598937988281	8	FNGKOL+Garamond
und Anwendungen stattfinden, zum Beispiel per Mail, in Chat-Räumen oder	134.63990783691406	344.21575927734375	10.076904296875	326.0249786376953	8	FNGKOL+Garamond
innerhalb von MUDs (Multi User Dungeons). Grundlegendes Kennzeichen aller	134.63990783691406	356.7554626464844	10.076904296875	326.0330047607422	8	FNGKOL+Garamond
Prozesse mittels Computervermittlung ist deren Entkörperlichung, die	134.639892578125	369.2357177734375	10.076904296875	326.0078430175781	8	FNGKOL+Garamond
Kanalreduziertheit der Kommunikation, die Möglichkeit der Anonymität der	134.639892578125	381.7159423828125	10.076904296875	326.107666015625	8	FNGKOL+Garamond
Kommunikanden und der Vermittlungscharakter der Situation. Diese Vermittlung	134.63990783691406	394.2556457519531	10.076904296875	326.0945281982422	8	FNGKOL+Garamond
generiert mediale Restriktionen, die dazu führen, dass im Virtuellen alle Inhalte (die	134.63990783691406	406.73590087890625	10.076904296875	326.0481719970703	8	FNGKOL+Garamond
eigene Identität, Verbales usw.) dezidiert durch Zeichen ausgedrückt werden	134.63990783691406	419.21612548828125	10.076904296875	326.0078582763672	8	FNGKOL+Garamond
müssen; es gibt – um mit Goffman zu sprechen – nur »cues given« und keine »cues	134.63990783691406	431.7558288574219	10.076904296875	326.12974548339844	8	FNGKOL+Garamond
given off«.	134.63990783691406	444.236083984375	10.076904296875	40.78929138183594	8	FNGKOL+Garamond
Durch diesen Umstand entsteht eine dialektische Situation, da es zum einen	148.8594207763672	456.71630859375	10.076904296875	311.8125457763672	8	FNGKOL+Garamond
seitens des Darstellenden zu einen Hinzugewinn an Kontrolle und zugleich seitens des	134.63990783691406	469.25537109375	10.097412109375	326.0549774169922	8	FNGKOL+Garamond
Rezipienten zu einem Verlust an Kontrolle über den Darstellungsinhalt und dessen	134.6407012939453	481.7353820800781	10.097412109375	325.99339294433594	8	FNGKOL+Garamond
——————	134.63999938964844	513.1537475585938	12.01239013671875	72.01434326171875	9	FNHOEJ+TimesNewRomanPSMT
1 Der These postmoderner Theoretiker vom Verschwinden der Identität bzw. deren Implodierung	142.26036071777344	526.971923828125	8.035797119140625	318.39930725097656	9	FNGKOL+Garamond
und Fragmentierung wird im vorliegenden Beitrag nicht nachgegangen. In der 2003 durchgeführten	148.86016845703125	536.9322509765625	8.035797119140625	311.8371887207031	9	FNGKOL+Garamond
