ZUMA-Arbeitsbericht 99/05	239.97000122070312	234.20733642578125	8.9639892578125	115.27105712890625	10	Times-Roman
6R]LDOH ,GHQWLWlWHQ YHUVXV	221.00999450683594	256.800048828125	14.0400390625	153.2928924560547	11	FNFKML+Times.New.Roman.Fett0117
*HVFKOHFKWVLGHQWLWlWHQ	229.89028930664062	272.88006591796875	14.0400390625	135.4354248046875	11	FNFKML+Times.New.Roman.Fett0117
$QLWD )HW]HU $QJHOLND *O|FNQHU 5LVW $QLQD 0LVFKDX	190.2899932861328	304.4332275390625	9.96002197265625	214.81031799316406	12	FNFKMO+Times.New.Roman.Kursiv083
Mai 1999	278.249755859375	333.08746337890625	8.9639892578125	38.710540771484375	13	Times-Roman
ISSN 1437 - 4110	261.3297119140625	344.6072082519531	8.9639892578125	72.51980590820312	13	Times-Roman
Universität Stuttgart	72.08999633789062	655.3897094726562	9.935989379882812	89.61166381835938	14	Times-Roman
Institut für Linguistik: Anglistik	72.08999633789062	667.9896240234375	9.935989379882812	141.49191284179688	14	Times-Roman
Keplerstr. 17	72.08999633789062	680.7098999023438	9.935989379882812	57.5714111328125	14	Times-Roman
D-70174 Stuttgart	72.08999633789062	693.3098754882812	9.935989379882812	79.82803344726562	14	Times-Roman
Telefon: (0711) 121 - 3115	72.08999633789062	731.2301025390625	9.936004638671875	113.44200134277344	15	Times-Roman
Telefax: (0711) 121 - 3122	72.0897216796875	743.949951171875	9.936004638671875	112.73471069335938	15	Times-Roman
E-mail: Anita.Fetzer@po.uni-stuttgart.de	72.0897216796875	756.5496826171875	9.936004638671875	167.87615966796875	15	Times-Roman
ZUMA	355.31231689453125	655.3897094726562	9.935989379882812	32.330596923828125	16	Times-Roman
Quadrat B2,1	355.18206787109375	667.9896240234375	9.935989379882812	59.49676513671875	16	Times-Roman
Postfach 12 21 55	355.2615966796875	680.7098999023438	9.935989379882812	79.2208251953125	16	Times-Roman
D-68072 Mannheim	355.248291015625	693.3098754882812	9.935989379882812	89.7021484375	16	Times-Roman
(0621) 1246 - 171	355.2900085449219	731.2296142578125	9.936004638671875	79.8092041015625	17	Times-Roman
(0621) 1246 - 100	355.2900085449219	743.94970703125	9.936004638671875	79.8092041015625	17	Times-Roman
Gloeckner-Rist@zuma-mannheim.de	355.3036804199219	757.287353515625	8.964004516601562	149.36611938476562	17	Times-Roman
=86$00(1)$6681*	72.08999633789062	99.548828125	12.0	127.2659912109375	18	FNFKML+Times.New.Roman.Fett0117
In diesem Bericht sollen die theoretischen und methodischen Grundlagen für eine empirisch	72.08999633789062	129.9739990234375	10.79998779296875	451.1663513183594	19	Times-Roman
