Working Paper Series of the Research Network 1989	106.0199966430664	74.1856689453125	16.01995849609375	397.4305648803711	0	Arial-BoldMT
Working Paper 2/2008	231.96009826660156	131.29205322265625	13.97998046875	145.5499725341797	1	Arial-BoldMT
ISSN 1867-2833	252.95950317382812	153.3720703125	13.97998046875	103.58761596679688	2	Arial-BoldMT
EU-focused knowledge and its potential for	99.18000030517578	205.219970703125	19.98004150390625	411.1243209838867	3	Arial-BoldMT
mobilization	246.41262817382812	228.25689697265625	19.98004150390625	116.6292724609375	3	Arial-BoldMT
Karin Pieper	269.3999938964844	263.29510498046875	12.0	70.67041015625	4	Arial-BoldMT
Institute for East European Studies	212.0399932861328	276.7098388671875	12.0	185.4095916748047	4	ArialMT
Free University of Berlin	240.77999877929688	290.50982666015625	12.0	128.04000854492188	4	ArialMT
karin.pieper@fu-berlin.de	237.3000030517578	304.309814453125	12.0	134.8632049560547	4	ArialMT
Abstract	85.08000183105469	332.29510498046875	12.0	48.65519714355469	5	Arial-BoldMT
After the accession to the European Union in 2004 and 2007, political actors of	85.08000183105469	345.7098083496094	12.0	439.28163146972656	5	ArialMT
new member states are equally represented in all EU institutions. In addition to the	85.08001708984375	359.5097961425781	12.0	439.44842529296875	5	ArialMT
political level, a huge body of medium to high-level administrative staff and	85.08004760742188	373.3097839355469	12.0	439.2696228027344	5	ArialMT
lobbyists has moved to this specific European labour market. After a phase of	85.08003234863281	387.1097717285156	12.0	439.2167205810547	5	ArialMT
asymmetrical power constellations during the accession process, how can, after	85.08003234863281	400.9097595214844	12.0	439.2502899169922	5	ArialMT
2004, the real participation in the policy-making process in the enlarged EU of 25	85.08003234863281	414.7097473144531	12.0	439.2887420654297	5	ArialMT
Member States (EU-25) be characterized? How do participants of Central and	85.08001708984375	428.5097351074219	12.0	439.31884765625	5	ArialMT
East European Member States (EU-8) act in the new surrounding, given that all	85.08001708984375	442.3097229003906	12.0	439.3944091796875	5	ArialMT
EU-institutions themselves are much more heterogeneous and in a process of	85.08001708984375	456.1097106933594	12.0	439.3511962890625	5	ArialMT
consolidation and adjustment? Given that newcomers could not yet fully exploit the	85.08001708984375	469.9096984863281	12.0	439.5072021484375	5	ArialMT
possibilities of negotiations in the policy-making process and their style of	85.08001708984375	483.7096862792969	12.0	439.3680419921875	5	ArialMT
lobbying, negotiating and bargaining still is in need of a necessary fine-tuning, the	85.08001708984375	497.5096740722656	12.0	439.40643310546875	5	ArialMT
aim of this paper is to highlight constellations in the field of EU cohesion policy, in	85.08001708984375	511.3096923828125	12.0	439.372802734375	5	ArialMT
which actors of this Brussels scene were - although regarded as a peripheral	85.08001708984375	525.109619140625	12.0	439.35601806640625	5	ArialMT
group - able through formal and informal exchange of knowledge to act as	85.08001708984375	538.90966796875	12.0	439.2071533203125	5	ArialMT
promoters of the elaborated EU-inspired thinking and socio-economic positioning.	85.08001708984375	552.7095947265625	12.0	432.15838623046875	5	ArialMT
Factors influencing the arena of negotiations are, firstly, whether participants are -	85.08000183105469	566.5098266601562	12.0	439.3151397705078	5	ArialMT
at a societal-cultural level - able to react in an adequate manner. This personal	85.07998657226562	580.309814453125	12.0	439.3644104003906	5	ArialMT
disposition is based on working experience and the study background, thus the	85.07998657226562	594.10986328125	12.0	439.3703918457031	5	ArialMT
level of socialisation in an international and European-oriented context. The	85.07998657226562	607.9098510742188	12.0	439.4087829589844	5	ArialMT
second vector of influence is based on the national background and on domestic	85.07997131347656	621.7098388671875	12.0	439.23838806152344	5	ArialMT
politics: Which is the room of manoeuvre for participants to act as promoter or	85.0799560546875	635.5098876953125	12.0	439.3919677734375	5	ArialMT
transmitter?	85.0799560546875	649.3098754882812	12.0	63.365997314453125	5	ArialMT
The analysis of this potential for mobilization is based on expert interviews with	85.08000183105469	663.10986328125	12.0	439.2564239501953	5	ArialMT
MEP, EU officials and lobbyists of new member states carried through in spring	85.08000183105469	676.849853515625	12.0	439.36207580566406	5	ArialMT
and autumn of 2007 in Brussels.	85.08000183105469	690.6498413085938	12.0	172.1339874267578	5	ArialMT
Keywords	85.08000183105469	710.8350830078125	11.999992370605469	57.35157775878906	6	Arial-BoldMT
Europeanization; new Member States; Poland; tacit knowledge, cohesion policy,	85.08000183105469	724.2498168945312	12.0	439.2755889892578	6	ArialMT
Lisbon Strategy	85.08001708984375	738.0498046875	12.0	83.37120056152344	6	ArialMT
2	518.4000244140625	37.36334228515625	12.0	6.0	7	TimesNewRomanPSMT
Introduction	85.08000183105469	73.33514404296875	12.0	69.9696044921875	8	Arial-BoldMT
When you know how the EU machinery is working, then the process of policy-	85.08000183105469	100.5498046875	12.0	439.2743682861328	9	ArialMT
making increasingly becomes a creative process.	85.08001708984375	114.34979248046875	12.0	261.439208984375	9	ArialMT
After the accession to the European Union in 2004 and 2007, political actors of	85.08000183105469	141.9498291015625	12.0	439.28163146972656	10	ArialMT
former communist countries are equally represented in all EU institutions. In	85.08001708984375	155.74981689453125	12.0	439.34881591796875	10	ArialMT
addition to the political level, a huge body of medium to high-level administrative	85.08001708984375	169.5498046875	12.0	439.3631591796875	10	ArialMT
staff and lobbyists has moved to this specific European labour market. While	85.08001708984375	183.34979248046875	12.0	439.35601806640625	10	ArialMT
working as politicians, officials or lobbyists in the institutional structures of the EU,	85.08001708984375	197.08978271484375	12.0	439.28997802734375	10	ArialMT
these actors get in dept acquainted with the Brussels style of working and the	85.08001708984375	210.8897705078125	12.0	439.35723876953125	10	ArialMT
elaborated code of negotiation. At the same time, these experts maintain a	85.08003234863281	224.68975830078125	12.0	439.3584442138672	10	ArialMT
frequent and regular exchange with actors on the national level, thus forming a	85.08003234863281	238.48974609375	12.0	439.35118103027344	10	ArialMT
specific “Brussels scene”.	85.08001708984375	252.28973388671875	12.01776123046875	136.09078979492188	10	Arial-ItalicMT
Since the beginning of accession negotiations at the end of the 1990s, all	85.08000183105469	279.88983154296875	12.0	439.35963439941406	11	ArialMT
categories of actors have been familiarized with the Brussels administrative arena	85.08000183105469	293.6898193359375	12.0	439.2840118408203	11	ArialMT
and the negotiating style. They were able to gain working experience in EU-related	85.08000183105469	307.48980712890625	12.0	439.37037658691406	11	ArialMT
line ministries, organisations and political committees. After a phase of	85.07998657226562	321.289794921875	12.0	439.3247985839844	11	ArialMT
asymmetrical power constellations during the accession process, how can, after	85.07998657226562	335.08978271484375	12.0	439.2502746582031	11	ArialMT
2004, the real participation in the policy-making process in the enlarged EU of 25	85.07998657226562	348.8897705078125	12.0	439.2887878417969	11	ArialMT
Member States (EU-25) be characterized? How do the new participants of Central	85.07998657226562	362.68975830078125	12.0	439.3919982910156	11	ArialMT
and East European Member States (EU-8)1 act in the new surrounding, given that	85.07998657226562	374.00823974609375	14.4815673828125	439.3811950683594	11	ArialMT
all EU-institutions themselves are much more heterogeneous and in a process of	85.08001708984375	390.289794921875	12.0	439.3583984375	11	ArialMT
consolidation and adjustment? The year 2004 thus marked a new and at the same	85.08001708984375	404.08978271484375	12.0	439.249267578125	11	ArialMT
time unique situation for old and new Member States alike2.	85.08001708984375	415.4082336425781	14.4815673828125	317.0159912109375	11	ArialMT
Starting in 2004, negotiations for the Financial Perspective 2007-2013 with	85.08000183105469	445.48980712890625	12.017730712890625	439.3332061767578	12	Arial-ItalicMT
implications for the EU Cohesion Policy and the Common Agricultural Policy	85.07998657226562	459.289794921875	12.017730712890625	439.3236389160156	12	Arial-ItalicMT
(CAP) have been on the agenda for two years. The results as to financial	85.0799560546875	473.08978271484375	12.0	439.34637451171875	12	ArialMT
arrangements did not fully meet the expectations of delegations of new Member	85.0799560546875	486.8897705078125	12.0	439.33197021484375	12	ArialMT
States. Nevertheless some financially minor, but innovative aspects forwarded by	85.0799560546875	500.68975830078125	12.0	439.257568359375	12	ArialMT
actors of the EU-8 (by single delegations, by the group of EU-8 or by the Visegrád	85.0799560546875	514.48974609375	12.0177001953125	439.3199462890625	12	Arial-ItalicMT
group) were incorporated in the new regulations. So they were partially able to	85.0799560546875	528.2897338867188	12.0	439.3968505859375	12	ArialMT
