Aus Forschung, Politik & Praxis	82.14099884033203	55.70074462890625	16.0	231.13597869873047	11	RFXSJP+Frutiger-Bold
Carmen Leicht-Scholten, Andrea Wolffram	77.69300079345703	86.80181884765625	10.0	197.33000946044922	12	RNMCXD+Frutiger-Roman
Managing Gender and Diversity Mainstreaming an	77.69300079345703	112.90423583984375	14.0	330.6239242553711	13	RNMCXD+Frutiger-Roman
Hochschulen im Spannungsfeld zwischen Theorie	77.69300079345703	128.90625	14.0	320.47396087646484	13	RNMCXD+Frutiger-Roman
und Praxis	77.69300079345703	144.90826416015625	14.0	66.90599822998047	13	RNMCXD+Frutiger-Roman
Zusammenfassung	83.36209869384766	191.061767578125	9.0	71.51399993896484	14	XDNTTW+Frutiger-Light
In den letzten Jahren ist Gender und Diver-	83.36209869384766	212.24090576171875	8.0	153.07221221923828	15	XDNTTW+Frutiger-Light
sity Management zunehmend ein Thema an	83.36209869384766	221.84091186523438	8.0	153.0882339477539	15	XDNTTW+Frutiger-Light
Hochschulen geworden. Mit der Einrichtung	83.36209869384766	231.44091796875	8.0	153.05597686767578	15	XDNTTW+Frutiger-Light
der Stabsstelle „Integration Team – Human	83.36209869384766	241.04092407226562	8.0	153.08036041259766	15	XDNTTW+Frutiger-Light
Resources, Gender and Diversity Manage-	83.36209869384766	250.64093017578125	8.0	153.0719985961914	15	XDNTTW+Frutiger-Light
ment“ Ende 2007 hat die RWTH Aachen	83.36209869384766	260.2409362792969	8.0	153.06407928466797	15	XDNTTW+Frutiger-Light
bundesweit als erste technische Hochschule	83.36209869384766	269.8409423828125	8.0	153.07195281982422	15	XDNTTW+Frutiger-Light
eine stark impulsgebende Struktur für die	83.36209869384766	279.4409484863281	8.0	153.0720443725586	15	XDNTTW+Frutiger-Light
Umsetzung eines Gender und Diversity Ma-	83.36209869384766	289.04095458984375	8.0	153.0560531616211	15	XDNTTW+Frutiger-Light
nagements geschaffen. Das Konzept der	83.36209869384766	298.6409606933594	8.0	153.0799789428711	15	XDNTTW+Frutiger-Light
Stabsstelle, die am Rektorat angesiedelt ist,	83.36209869384766	308.240966796875	8.0	153.07991790771484	15	XDNTTW+Frutiger-Light
umfasst vier miteinander verknüpfte theoreti-	83.36209869384766	317.8409729003906	8.0	153.07193756103516	15	XDNTTW+Frutiger-Light
sche und praxisorientierte Konzepte, die sich	83.36209869384766	327.44097900390625	8.0	153.05596160888672	15	XDNTTW+Frutiger-Light
aus den Gender Studies, den Diversity Stu-	83.36209869384766	337.0409851074219	8.0	153.07205963134766	15	XDNTTW+Frutiger-Light
dies, dem Gender Mainstreaming und dem	83.36209869384766	346.6409912109375	8.0	153.07176971435547	15	XDNTTW+Frutiger-Light
Diversity Management ableiten. Dadurch ge-	83.36209869384766	356.2409973144531	8.0	153.07996368408203	15	XDNTTW+Frutiger-Light
winnt die Stabsstelle produktive Blickwechsel	83.36209869384766	365.84100341796875	8.0	153.07221221923828	15	XDNTTW+Frutiger-Light
und Spannungsfelder zwischen Theorie und	83.36209869384766	375.4410095214844	8.0	153.06391143798828	15	XDNTTW+Frutiger-Light
Praxis, auf deren Grundlage sie eine innova-	83.36209869384766	385.041015625	8.0	153.0637435913086	15	XDNTTW+Frutiger-Light
tive Hochschulentwicklung in den Bereichen	83.36209869384766	394.6410217285156	8.0	153.0802230834961	15	XDNTTW+Frutiger-Light
Organisationsentwicklung, Personalentwick-	83.36209869384766	404.24102783203125	8.0	153.07207489013672	15	XDNTTW+Frutiger-Light
lung, Work-Life-Balance, Forschung und	83.36209869384766	413.8410339355469	8.0	153.06389617919922	15	XDNTTW+Frutiger-Light
Lehre an der Hochschule mit dem Ziel der	83.36209869384766	423.4410400390625	8.0	153.0717544555664	15	XDNTTW+Frutiger-Light
Chancengleichheit, Nachhaltigkeit und Wett-	83.36209869384766	433.0410461425781	8.0	153.07207489013672	15	XDNTTW+Frutiger-Light
bewerbsfähigkeit unterstützt.	83.36209869384766	442.64105224609375	8.0	100.44799041748047	15	XDNTTW+Frutiger-Light
Schlüsselwörter	83.36209869384766	461.86297607421875	7.9999847412109375	52.88799285888672	16	KKORPA+Frutiger-LightItalic
Gender and Diversity Management an Hoch-	83.36209869384766	471.4410400390625	8.0	153.06439971923828	16	XDNTTW+Frutiger-Light
schulen, Hochschulentwicklung, Chancen-	83.36209869384766	481.04107666015625	8.0	153.0721664428711	16	XDNTTW+Frutiger-Light
gleichheit	83.36209869384766	490.64105224609375	8.0	32.88800048828125	16	XDNTTW+Frutiger-Light
Summary	267.6141052246094	189.7908935546875	9.0	35.990997314453125	17	XDNTTW+Frutiger-Light
Between Theory and Practice: Managing Gen-	267.6141052246094	209.77001953125	8.000030517578125	153.0721435546875	18	XDNTTW+Frutiger-Light
der and Diversity Mainstreaming at Universities	267.6141052246094	219.37005615234375	8.0	153.09140014648438	18	XDNTTW+Frutiger-Light
In recent years the topic of Gender and Di-	267.6141052246094	238.57046508789062	8.0	153.07211303710938	19	XDNTTW+Frutiger-Light
versity has gained increasing importance at	267.6141052246094	248.17047119140625	8.0	153.08651733398438	19	XDNTTW+Frutiger-Light
universities. RWTH Aachen was the ﬁrst uni-	267.6141052246094	257.7704772949219	8.0	153.07217407226562	19	XDNTTW+Frutiger-Light
versity in Germany that established a strong	267.6141052246094	267.3704833984375	8.0	153.08551025390625	19	XDNTTW+Frutiger-Light
and sustainable framework for the implemen-	267.6141052246094	276.9704895019531	8.0	153.07208251953125	19	XDNTTW+Frutiger-Light
tation of Gender and Diversity Management	267.6141052246094	286.57049560546875	8.0	153.077880859375	19	XDNTTW+Frutiger-Light
by creating the scientiﬁc unit “Integration	267.6141052246094	296.1705017089844	8.0	153.08499145507812	19	XDNTTW+Frutiger-Light
Team – Human Resources, Gender and Diver-	267.6141052246094	305.7705078125	8.0	153.07208251953125	19	XDNTTW+Frutiger-Light
sity Management” in late 2007. The scientiﬁc	267.6141052246094	315.3705139160156	8.0	153.07833862304688	19	XDNTTW+Frutiger-Light
unit, which is situated at the rector’s ofﬁce,	267.6141052246094	324.97052001953125	8.0	153.07821655273438	19	XDNTTW+Frutiger-Light
is based on four theoretically and practical-	267.6141052246094	334.5705261230469	8.0	153.07211303710938	19	XDNTTW+Frutiger-Light
ly oriented concepts. These derive from the	267.6141052246094	344.1705322265625	8.0	153.07058715820312	19	XDNTTW+Frutiger-Light
ﬁelds of Gender Studies, Diversity Studies,	267.6141052246094	353.7705383300781	8.0	153.08642578125	19	XDNTTW+Frutiger-Light
Gender Mainstreaming and Diversity Ma-	267.6141052246094	363.37054443359375	8.0	153.07211303710938	19	XDNTTW+Frutiger-Light
nagement. The Integration Team thus bene-	267.6141052246094	372.9705505371094	8.0	153.07208251953125	19	XDNTTW+Frutiger-Light
ﬁts from a chance of perspectives as areas of	267.6141052246094	382.570556640625	8.0	153.0872802734375	19	XDNTTW+Frutiger-Light
conﬂict between theory and practice become	267.6141052246094	392.1705627441406	8.0	153.0706787109375	19	XDNTTW+Frutiger-Light
apparent. Accordingly, the scientiﬁc unit can	267.6141052246094	401.77056884765625	8.0	153.07028198242188	19	XDNTTW+Frutiger-Light
further an innovative development within hig-	267.6141052246094	411.3705749511719	8.0	153.07217407226562	19	XDNTTW+Frutiger-Light
her education in the areas of organizational	267.6141052246094	420.9705810546875	8.0	153.05404663085938	19	XDNTTW+Frutiger-Light
and human resources development, work life	267.6141052246094	430.5705871582031	8.0	153.07766723632812	19	XDNTTW+Frutiger-Light
balance as well as research and teaching. The	267.6141052246094	440.17059326171875	8.0	153.0877685546875	19	XDNTTW+Frutiger-Light
main objective is to establish equal opportuni-	267.6141052246094	449.7705993652344	8.0	153.07211303710938	19	XDNTTW+Frutiger-Light
ties, sustainability and competitiveness.	267.6141052246094	459.37060546875	8.0	131.73367309570312	19	XDNTTW+Frutiger-Light
Keywords	267.6141052246094	478.592529296875	8.0	33.33599853515625	20	KKORPA+Frutiger-LightItalic
Gender and Diversity Management at univer-	267.6141052246094	488.17059326171875	8.0	153.07220458984375	20	XDNTTW+Frutiger-Light
sities, university development, equal oppor-	267.6141052246094	497.7706298828125	8.0	153.07220458984375	20	XDNTTW+Frutiger-Light
tunities	267.6141052246094	507.37060546875	8.0	24.88800048828125	20	XDNTTW+Frutiger-Light
1 Einleitung	77.69309997558594	554.90673828125	12.0	67.35600280761719	21	RFXSJP+Frutiger-Bold
Der Diversity-Management-Ansatz verbreitet sich seit den späten 1990er Jahren in	77.69309997558594	580.2509765625	10.0	348.6597442626953	22	YMJVEA+TimesNewRomanPSMT
Deutschland von großen internationalen Unternehmen ausgehend zunehmend in der	77.69309997558594	592.2509765625	10.0	348.6704864501953	22	YMJVEA+TimesNewRomanPSMT
Privatwirtschaft. „Managing Diversity“ bezeichnet ein Prinzip der Unternehmensfüh-	77.69309997558594	604.2509765625	10.0	348.66004943847656	22	YMJVEA+TimesNewRomanPSMT
rung, das Differenzen zwischen Menschen als Stärke und die Berücksichtigung von	77.69309997558594	616.2509765625	10.0	348.6598358154297	22	YMJVEA+TimesNewRomanPSMT
GENDER Heft 2 | 2010, S. 87–95	325.125	673.0074462890625	7.033203125	101.2352294921875	23	RFXSJP+Frutiger-Bold
88	77.69300079345703	43.71087646484375	8.0	8.89599609375	24	RNMCXD+Frutiger-Roman
Carmen Leicht-Scholten, Andrea Wolffram	267.8210144042969	43.71087646484375	8.0	158.53634643554688	80	RNMCXD+Frutiger-Roman
Unterschieden als Schlüssel zum unternehmerischen Erfolg betrachtet. In den letzten	77.69300079345703	85.1875	10.0	348.6900863647461	26	YMJVEA+TimesNewRomanPSMT
Jahren hält das Konzept auch vermehrt Einzug in nicht-marktwirtschaftlich orientierte	77.69300079345703	97.1875	10.0	348.6804428100586	26	YMJVEA+TimesNewRomanPSMT
Organisationen wie soziale Projekte, Verwaltungen und (Hoch-)Schulen.	77.69300079345703	109.1875	10.0	290.66991424560547	26	YMJVEA+TimesNewRomanPSMT
Damit könnte der formal festgelegte Auftrag von Frauen- und Gleichstellungs-be-	94.70280456542969	121.1875	10.0	331.65049743652344	26	YMJVEA+TimesNewRomanPSMT
auftragten, auf die Gleichstellung und Chancengleichheit von Frauen und Männern hin-	77.69282531738281	133.1875	10.0	348.6598358154297	26	YMJVEA+TimesNewRomanPSMT
zuwirken und insbesondere für die Einhaltung gesetzlicher Rahmenbedingungen an den	77.69281005859375	145.1875	10.0	348.7098388671875	26	YMJVEA+TimesNewRomanPSMT
Hochschulen Sorge zu tragen, erweitert werden. Wurden die Gender-Aktivitäten in den	77.69281005859375	157.1875	10.0	348.6869201660156	26	YMJVEA+TimesNewRomanPSMT
