Nummer 10	70.96060180664062	274.00982666015625	12.0	62.69879150390625	0
31. Mai 2003	263.0673828125	274.00982666015625	12.0	69.41162109375	1
ISSN 1437-6148	435.60101318359375	274.00982666015625	12.0	88.7412109375	2
Menem wirft das Handtuch.	189.1605987548828	325.26519775390625	18.000030517578125	216.83335876464844	3
Ein politischer Neuanfang in Argentinien	139.84060668945312	345.90582275390625	18.0	315.62811279296875	3
unter Néstor Kirchner?	207.16061401367188	366.6652221679688	18.0	181.1069641113281	3
Mariana Llanos/Detlef Nolte	224.4405975341797	401.8833923339844	12.0	146.50559997558594	4
Nach dem ersten Wahlgang hatte der amtierende Präsident Eduardo Duhalde provokativ formuliert,	70.960693359375	441.8683166503906	11.040008544921877	453.68438720703125	5
Menem werde durch K.O. oder durch Aufgabe verlieren. Diese Voraussage war vom Ex-Präsidenten	70.960693359375	454.46826171875	11.040008544921877	453.594970703125	5
vehement dementiert worden. Letztlich warf Carlos Menem aber dann doch fünf Tage vor dem zweiten	70.960693359375	467.18853759765625	11.040008544921877	453.6236572265625	5
Wahlgang das Handtuch. Die Argentinier wurden um das Recht gebracht, erstmals wie nach der neu-	70.960693359375	479.7884826660156	11.040008544921877	453.5231323242188	5
en Verfassung vorgesehen in einer Stichwahl ihren Präsidenten zu wählen, und der neue argentinische	70.960693359375	492.5087585449219	11.040008544921877	453.525390625	5
Präsident, Néstor Kirchner, wurde um einen triumphalen Wahlsieg betrogen, da ihm die Umfragen	70.960693359375	505.1086730957031	11.040008544921877	453.6005859375	5
mehr als 70% der Stimmen vorausgesagt hatten. Wie kam es zu dieser Entwicklung? Inwieweit be-	70.960693359375	517.7086181640625	11.040008544921877	453.5474853515625	5
lastet die fehlende Krönung durch die Wähler – im ersten Wahlgang hatte Kirchner mit 22% der	70.960693359375	530.428955078125	11.040008544921877	453.5817260742188	5
Stimmen hinter Menem (24,5%) gelegen – die Handlungsfähigkeit des Präsidenten? Welche sind die	70.960693359375	543.02880859375	11.040008544921877	453.63580322265625	5
zukünftigen Herausforderungen? Inwieweit implizieren die Amtsübernahme von Kirchner und die	70.960693359375	555.7491455078125	11.040008544921877	453.5794677734375	5
Kapitulation Menems vor der öffentlichen Meinung (in Form der Meinungsumfragen) einen Neuan-	70.960693359375	568.34912109375	11.040008544921877	453.7969970703125	5
fang in der argentinischen Politik?	70.960693359375	580.9490356445312	11.039993286132812	154.11285400390625	5
Nestór Kirchner, der am 25. Mai 2003 sein Amt	70.960693359375	606.3003540039062	11.039993286132812	219.6275329589844	6
als argentinischer Präsident antrat, fand zunächst	70.960693359375	619.0206298828125	11.039993286132812	219.6761779785156	6
nur einen sehr geringen Rückhalt in der Wähler-	70.960693359375	631.6205444335938	11.039993286132812	219.74127197265625	6
schaft. Aber auch Carlos Menem, der im ersten	70.960693359375	644.2205200195312	11.039993286132812	219.7081298828125	6
Wahlgang siegreich war, erhielt von den Wählern	70.960693359375	656.9407958984375	11.039993286132812	219.7821044921875	6
und Wählerinnen nur einen sehr begrenzten Zu-	70.960693359375	669.5407104492188	11.039993286132812	219.77212524414062	6
spruch. Beide Präsidentschaftskandidaten wurden	70.960693359375	682.2610473632812	11.039993286132812	219.64068603515625	6
von weniger als einem Viertel der Wähler ge-	70.960693359375	694.8609619140625	11.039993286132812	219.9024658203125	6
wählt. Sie blieben deutlich unter dem Stimmen-	70.960693359375	707.4609375	11.040000915527344	219.85498046875	6
anteil, den die argentinischen Präsidenten, aber	70.960693359375	720.1812133789062	11.040000915527344	219.7191467285156	6
auch ihre stärksten Gegner seit der Rückkehr zur	70.960693359375	732.7811889648438	11.040000915527344	219.69381713867188	6
Demokratie im Jahr 1983 auf sich vereinen konn-	70.960693359375	745.50146484375	11.040000915527344	219.83511352539062	6
ten, als Mehrheiten von ca. 50% der Stimmen die	304.84088134765625	606.3013916015625	11.039993286132812	219.692626953125	7
Regel waren (siehe Tabelle 1). Die Ursachen	304.84088134765625	619.0216674804688	11.039993286132812	219.70697021484372	7
hierfür liegen in der zunehmenden Fragmentie-	304.84088134765625	631.6216430664062	11.039993286132812	219.8759765625	7
rung des Parteiensystems, der Krise der Radika-	304.84088134765625	644.2216186523438	11.039993286132812	219.77435302734372	7
