Africa Spectrum 2/2016: 117–130	117.351318359375	27.65960693359375	8.52001953125	112.41523742675781	0
Review Article	82.97019958496094	56.3662109375	16.02001953125	101.30427551269531	1
History, Tyranny, and Democracy in	82.97019958496094	92.7796630859375	16.019989013671875	250.97312927246094	2
Zimbabwe	82.97019958496094	111.20266723632812	16.019989013671875	73.1153564453125	2
Roger Southall	82.97019958496094	134.63577270507812	10.97998046875	72.69578552246094	3
Michael Bratton (2014), Power Politics in Zimbabwe, Scottsville, Pie-	82.97019958496094	165.06146240234375	10.0347900390625	297.5813751220703	4
termaritzburg: University of KwaZulu-Natal Press, ISBN 978186914	82.97019958496094	176.58447265625	10.019989013671875	297.6804962158203	4
3114, 280 pp.	82.97019958496094	188.04736328125	10.019989013671875	59.927734375	4
David Coltart (2016), The Struggle Continues: 50 Years of Tyranny	82.97019958496094	207.60641479492188	10.0347900390625	297.65943908691406	5
in Zimbabwe, Auckland Park: Jacana Media, ISBN 9781431423187,	82.97019958496094	219.12942504882812	10.0347900390625	297.6544647216797	5
646 pp.	82.97019958496094	230.59231567382812	10.019989013671875	32.739295959472656	5
Keywords: Zimbabwe, political history, power and rule, social opposition/	82.97019958496094	259.3321533203125	10.595794677734375	298.86366271972656	6
political opposition, political theory	82.98068237304688	271.2509460449219	10.5	138.6075439453125	6
Roger Southall is a professor emeritus from the Department of Soci-	82.98068237304688	300.97515869140625	10.595794677734375	298.7491149902344	7
ology, University of the Witwatersrand, and a research associate in Political	82.9806900024414	312.8939514160156	10.5	298.8175582885742	7
Studies at the University of Cape Town. He is the author of Liberation	82.9806900024414	324.7169494628906	10.535614013671875	298.68636322021484	7
Movements in Power: Party and State in Southern Africa (James Currey; Univer-	82.98068237304688	336.5399475097656	10.535629272460938	298.7503662109375	7
sity of KwaZulu-Natal Press, 2013). His most recent book is The New Black	82.98069763183594	348.2999267578125	10.53564453125	298.77342224121094	7
Middle Class in South Africa (Jacana; James Currey, 2016).	82.98068237304688	360.1229248046875	10.53564453125	220.1514892578125	7
E-mail: <roger.southall@wits.ac.za>	82.98068237304688	371.9459228515625	10.5	154.03111267089844	7
Presently, Zimbabwe is very much out of the news. The 2013 elections	82.98068237304688	415.867431640625	10.5	297.57794189453125	8
have come and gone; the Zimbabwe African National Union – Patriotic	82.98068237304688	427.6904296875	10.5	297.6272888183594	8
Front (ZANU-PF) has reasserted its hold on state power; the economy	82.98068237304688	439.513427734375	10.5	297.6545715332031	8
is getting worse and worse; and the world continues to await the dis-	82.98068237304688	451.33642578125	10.5	297.6419677734375	8
placement or death of the country’s nonagenarian president, Robert	82.98068237304688	463.096435546875	10.500007629394531	297.5968322753906	8
Mugabe. In a word, it’s pretty much business as usual, except in so far as	82.98068237304688	474.91943359375	10.5	297.51080322265625	8
the climaxing of competing tragedies in such countries as South Sudan	82.98068237304688	486.742431640625	10.5	297.62518310546875	8
and Burundi now render Zimbabwe an African sideshow. True, there is	82.98068237304688	498.5654296875	10.5	297.4740905761719	8
considerable interest in the intra–ZANU-PF power struggles around the	82.98068237304688	510.388427734375	10.5	297.5495910644531	8
presidential succession, but generally the global perspective on Zim-	82.98068237304688	522.21142578125	10.499996185302734	297.57061767578125	8
babwe is one of resignation. In essence, this contribution argues that	82.98068237304688	534.034423828125	10.5	297.5915832519531	8
118	70.2504653930664	21.77960205078125	8.52001953125	11.980827331542969	9
Roger Southall	256.01202392578125	21.77960205078125	8.52001953125	48.67559814453125	10
external interventions to change Zimbabwe’s course have been miserably	40.4901008605957	54.52752685546875	10.5	297.61725997924805	11
ineffective. Accordingly, a democratic solution to the country’s travails is	40.4901008605957	66.35052490234375	10.5	297.5953483581543	11
pretty much a non-starter, and the best that can be hoped for is a not-	40.4901008605957	78.17352294921875	10.5	297.7296257019043	11
too-violent political transition to a post-Mugabe order. If Zimbabweans	40.4901008605957	89.99652099609375	10.5	297.6665458679199	11
want a democracy, they must be left to create it for themselves.	40.4901008605957	101.81951904296875	10.5	256.39106369018555	11
The two books reviewed here throw much light on why this policy	60.345603942871094	113.64251708984375	10.5	277.8300247192383	11
position – which I take to be that of the Western and even some African	40.49010467529297	125.46551513671875	10.5	297.7591323852539	11
elites – has come about. They are very different books. David Coltart’s	40.49010467529297	137.22552490234375	10.5	297.7085647583008	11
volume uses autobiography to explore the bitter disappointments of	40.49010467529297	149.04852294921875	10.5	297.70227813720703	11
Zimbabwean history. In contrast, Michael Bratton’s book explains the	40.49010467529297	160.87152099609375	10.5	297.5794143676758	11
Zimbabwean impasse by drawing upon the literature on power sharing	40.49010467529297	172.69451904296875	10.5	297.6035842895508	11
and institutional change. They will almost certainly be able to engage	40.49010467529297	184.51751708984375	10.5	297.6445083618164	11
rather different audiences. Coltart’s account will have more popular	40.49010467529297	196.34051513671875	10.5	297.65811920166016	11
appeal, while Bratton’s will draw more academic attention. Furthermore,	40.49010467529297	208.16351318359375	10.5	297.58683013916016	11
whilst Coltart – sustained by his Christian faith – remains (perversely?)	40.49010467529297	219.98651123046875	10.5	297.7359085083008	11
optimistic about the future of Zimbabwe, Bratton’s realist approach is	40.49010467529297	231.74652099609375	10.5	297.58472442626953	11
considerably gloomier. Even so, despite their differences, these contri-	40.49010467529297	243.56951904296875	10.5	297.6067886352539	11
butions complement each other nicely. Both are consumed by key ques-	40.49010467529297	255.39251708984375	10.5	297.7411575317383	11
tions: How can Zimbabwe grapple with its history and resolve its appar-	40.49010467529297	267.21551513671875	10.5	297.6718215942383	11
ently intractable conflicts? What prospect is there for some sort of tran-	40.49010467529297	279.03851318359375	10.5	297.60465240478516	11
sitional justice? Is there any realistic chance of transitioning to democ-	40.49010467529297	290.86151123046875	10.5	297.6466751098633	11
racy? There is no originality in these questions. They are of concern to all	40.49010467529297	302.68450927734375	10.5	297.6088333129883	11
those who have an abiding interest in Zimbabwe. However, both books	40.49010467529297	314.50750732421875	10.5	297.5217056274414	11
add considerably to the richness of debate. After a brief review of their	40.49010467529297	326.26751708984375	10.5	297.54056549072266	11
content, I will discuss how they address these issues.	40.49010467529297	338.09051513671875	10.5	212.81604766845703	11
Bratton: The Dynamics of Power Politics	40.4901008605957	369.3688049316406	13.980010986328125	249.6883659362793	12
Bratton “analyzes the resilience of authoritarian rule in Zimbabwe through	40.4901008605957	389.98822021484375	10.5	297.6602592468262	13
the lenses of power politics and elite political settlements” (10). By cap-	40.49009704589844	401.74822998046875	10.5	297.7537384033203	13
turing the state, leaders have been able to entrench lasting arrangements to	40.49009704589844	413.57122802734375	10.5	297.76002502441406	13
exercise power, never hesitating to use violence and defy the rule of law.	40.49009704589844	425.39422607421875	10.5	297.6014862060547	13
“Power politics” he borrows from the realist tradition of international	40.49009704589844	437.21722412109375	10.5	297.5469207763672	13
relations, “which views states as locked in blunt competition to achieve	40.49009704589844	449.04022216796875	10.5	297.69911193847656	13
self-defined national interests in the absence of overarching external au-	40.49009704589844	460.86322021484375	10.5	297.61305236816406	13
thority” (7), choosing to apply it to the domestic rather than the inter-	40.49009704589844	472.68621826171875	10.5	297.8052520751953	13
national arena. While Thomas Hobbes might well protest that Mugabe’s	40.49009704589844	484.50921630859375	10.5	297.80311584472656	13
particular conceit is that he embodies the sovereign, Bratton eschews any	40.49009704589844	496.26922607421875	10.5	297.69606018066406	13
such emphasis upon a “big man,” providing an alternative emphasis on the	40.49009704589844	508.09222412109375	10.5	297.52488708496094	13
broader civilian–military elite coalition which surrounds the president	40.49009704589844	519.9152221679688	10.5	297.56996154785156	13
(235). So even when, at critical junctures, such sovereign elites feel com-	40.49009704589844	531.7382202148438	10.5	297.65187072753906	13
History, Tyranny, and Democracy in Zimbabwe	112.73056030273438	21.77960205078125	8.52001953125	158.08517456054688	14
119	339.2722473144531	21.77960205078125	8.52001953125	11.9757080078125	15
pelled by circumstance to enter into more inclusive pacts with rivals, they	82.97019958496094	54.52752685546875	10.5	297.6728057861328	16
do their best to undermine these pacts and to return to the status quo ante.	82.97019958496094	66.35052490234375	10.53564453125	288.1935272216797	16
Beyond his explanation of power politics, Bratton organises the	102.82571411132812	78.17352294921875	10.5	277.7354431152344	16
book into four parts. First, distinguishing between “power capture,”	82.97021484375	89.99652099609375	10.5	297.5763244628906	16
“power sharing,” and “power division,” he provides overviews of the	82.97021484375	101.81951904296875	10.5	297.64666748046875	16
different political settlements which have defined Zimbabwean politics.	82.97021484375	113.64251708984375	10.5	297.5825500488281	16
The colonial political settlement, which favoured a small white minority,	82.97021484375	125.46551513671875	10.5	297.6844482421875	16
went through different iterations: rule by the British South Africa Com-	82.97021484375	137.22552490234375	10.5	297.61724853515625	16
pany; settler rule under authority delegated from Westminster; settler	82.97021484375	149.04852294921875	10.5	297.68121337890625	16
rebellion; and, finally, the Lancaster House independence settlement,	82.97021484375	160.87152099609375	10.5	297.6602478027344	16
whereby Britain brokered a compromise between the settler regime and	82.97021484375	172.69451904296875	10.5	297.6445617675781	16
African liberation movements, granting majority rule in return for guar-	82.97021484375	184.51751708984375	10.5	297.38623046875	16
antees of property and economic continuity. However, under this settle-	82.97021484375	196.34051513671875	10.5	297.684326171875	16
ment (1980), ZANU-PF’s drive for exclusive power saw it waging ethno-	82.97021484375	208.16351318359375	10.5	297.63507080078125	16
cidal war against its internal rival, Joshua Nkomo’s Zimbabwe African	82.97021484375	219.98651123046875	10.5	297.6697692871094	16
People’s Union (ZAPU), and violently cajoling the latter into collapsing	82.97021484375	231.74652099609375	10.5	297.7001953125	16
itself into the ruling party in 1987. Subsequently, in the wake of escalat-	82.97021484375	243.56951904296875	10.5	297.6329650878906	16
ing economic and political crises, ZANU-PF was to be bundled into a	82.97021484375	255.39251708984375	10.5	297.5668640136719	16
power-sharing arrangement with a new rival, the Movement for Demo-	82.97021484375	267.21551513671875	10.5	297.53009033203125	16
cratic Change (MDC), in 2008. Bratton characterises these settlements as	82.97021484375	279.03851318359375	10.5	297.65399169921875	16
“elite pacts” rather than “social contracts,” with elite interests continu-	82.97021484375	290.86151123046875	10.5	297.6781005859375	16
ously predominating. All of them have been built upon “manipulation of	82.97021484375	302.68450927734375	10.5	297.55316162109375	16
the law, economic exclusion, political intimidation, covert operations,	82.97021484375	314.50750732421875	10.5	297.6644287109375	16
and […] physical violence” (7).	82.97021484375	326.26751708984375	10.5	125.57366943359375	16
In Part 2, Bratton goes beyond other accounts of the post-2008 pe-	102.82571411132812	338.09051513671875	10.5	277.71240234375	16
riod by placing the MDC–ZANU-PF coalition in a cross-national, African	82.97021484375	349.91351318359375	10.5	297.5773010253906	16
context. Power sharing between rival elites was implemented relatively	82.97021484375	361.73651123046875	10.5	297.68438720703125	16
successfully to end settler rule in South Africa and civil war in Sierra	82.97021484375	373.55950927734375	10.5	297.6602783203125	16
Leone. However, it was far less successful in Kenya. Although it brought a	82.97021484375	385.38250732421875	10.5	297.6707763671875	16
momentary halt to violence following the disputed presidential elections of	82.97021484375	397.20550537109375	10.5	297.6791687011719	16
2007, it enabled a president (Kibaki) to retain power despite having pos-	82.97021484375	409.02850341796875	10.5	297.6172180175781	16
sibly lost the election. Indeed, the coalition period failed to address the	82.97021484375	420.78851318359375	10.5	297.5238342285156	16
deep structural domination long enjoyed by the Kikuyu elite (118). Bratton	82.97021484375	432.61151123046875	10.5	297.8083801269531	16
concludes that whereas in South Africa and Sierra Leone political adver-	82.97021484375	444.43450927734375	10.5	297.5626220703125	16
saries saw advantages in resolving differences by talking rather than	82.97021484375	456.25750732421875	10.5	297.6634216308594	16
fighting, in Kenya, and as he goes on to detail, in Zimbabwe, power shar-	82.97021484375	468.08050537109375	10.5	297.54571533203125	16
ing was used by incumbent elites to regroup and recapture the state.	82.97021484375	479.90350341796875	10.5	268.923828125	16
In Part 3, Bratton turns to fundamental reforms that he considers	102.82571411132812	491.72650146484375	10.5	277.8175354003906	16
necessary for countries to resolve intractable domestic conflicts. In the	82.97021484375	503.54949951171875	10.5	297.6162109375	16
Zimbabwean case, he refers to constitution making, election manage-	82.97021484375	515.3095092773438	10.5	297.5384826660156	16
ment, security sector reform, and transitional justice. The first three of	82.97021484375	527.1325073242188	10.5	297.6676940917969	16
120	70.2504653930664	21.77960205078125	8.52001953125	11.980827331542969	17
Roger Southall	256.01202392578125	21.77960205078125	8.52001953125	48.67559814453125	18
these have already received considerable attention, there being wide	40.4901008605957	54.52752685546875	10.5	297.6687431335449	19
consensus that for Zimbabwe to make progress towards democracy, it	40.4901008605957	66.35052490234375	10.5	297.6235771179199	19
needs a fully inclusive constitutional settlement, it needs elections to be	40.4901008605957	78.17352294921875	10.5	297.7294731140137	19
independently managed, and it needs civilian control to be asserted over	40.4901008605957	89.99652099609375	10.5	297.62250900268555	19
the military. How to achieve these worthy ends is a more difficult matter,	40.4901008605957	101.81951904296875	10.5	297.68757247924805	19
and Bratton’s commentaries (for instance, that the best hope for profes-	40.4901008605957	113.64251708984375	10.5	297.73798751831055	19
sionalisation of the military lies simply in the passing of the generation	40.4901008605957	125.46551513671875	10.5	297.5815238952637	19
which fought the liberation war) are as sensible as any. Most valuable,	40.4901008605957	137.22552490234375	10.5	297.6687431335449	19
however, is his discussion of the need and prospects for transitional	40.4901008605957	149.04852294921875	10.5	297.5678520202637	19
justice, to which I turn in more detail below.	40.4901008605957	160.87152099609375	10.5	180.2933464050293	19
His concluding Part 4 attempts to reflect upon the implications of	60.345603942871094	172.69451904296875	10.5	277.78797149658203	19
the Zimbabwean case for theory about power sharing and institutional	40.49010467529297	184.51751708984375	10.5	297.57205963134766	19
change for policymakers, and not least, the Zimbabwean people. He had	40.49010467529297	196.34051513671875	10.5	297.7106399536133	19
the advantage of writing after the 2013 election, when although ZANU-	40.49010467529297	208.16351318359375	10.5	297.5721206665039	19
PF undoubtedly engaged in its customary chicanery, it nonetheless won a	40.49010467529297	219.98651123046875	10.5	297.69596099853516	19
renewed mandate, despite popular awareness of its past oppressions. In	40.49010467529297	231.74652099609375	10.5	297.58679962158203	19
the 2013 election, Bratton suggests, many people voted for ZANU-PF	40.49010467529297	243.56951904296875	10.5	297.70227813720703	19
simply because they feared that its rejection would result in a renewal of	40.49010467529297	255.39251708984375	10.5	297.6875991821289	19
political violence and conflict (244). In turn, he holds out little hope that	40.49010467529297	267.21551513671875	10.5	297.66031646728516	19
leadership succession within the ruling party will lead to a more liberal	40.49010467529297	279.03851318359375	10.5	297.6057815551758	19
social compact. Until that time, “the people of Zimbabwe will likely opt	40.49010467529297	290.86151123046875	10.5	297.71595001220703	19
for social peace and stability, rather than transitional justice or even	40.49010467529297	302.68450927734375	10.5	297.67078399658203	19
democratic liberty” (245).	40.49010467529297	314.50750732421875	10.5	103.7620620727539	19
Coltart: The Struggle against Tyranny	40.4901008605957	345.72869873046875	13.980010986328125	232.64115524291992	20
Coltart’s volume is prefaced by an impressive number of endorsements by	40.4901008605957	366.34814453125	10.5	297.6224784851074	21
the great and the good. The one I like the most was penned by David	40.4901008605957	378.171142578125	10.5	297.7129020690918	21
Blair, chief foreign correspondent of the Daily Telegraph, who describes	40.4901008605957	389.994140625	10.53564453125	297.7233085632324	21
Coltart’s book as “an extended love letter to Zimbabwe,” citing the au-	40.4901123046875	401.754150390625	10.5	297.6162109375	21
thor’s introductory comments, where he writes of Zimbabwe’s “moun-	40.4901123046875	413.5771484375	10.5	297.5909729003906	21
tains, rivers, savannah plains, teak forests, rich soils, abundant water,” and	40.4901123046875	425.400146484375	10.5	297.6550598144531	21
so on, along with “some of the most literate, hardworking, and kindest	40.4901123046875	437.22314453125	10.5	297.4818420410156	21
people on the planet.” Although he acknowledges that Zimbabwe’s history	40.4901123046875	449.046142578125	10.5	297.7389831542969	21
has been tumultuous, he is nonetheless “more than ever enthralled by this	40.4901123046875	460.869140625	10.5	297.6256103515625	21
great nation.” What Zimbabwe needs, he argues, is democracy – “a new	40.4901123046875	472.692138671875	10.5	297.7022705078125	21
birth of freedom in which government of the people, by the people, and	40.4901123046875	484.51513671875	10.5	297.5552978515625	21
for the people is cherished” (xiv). This is obviously endearing stuff. Yet it	40.4901123046875	496.2751159667969	10.5	297.6949768066406	21
also embodies an acute contradiction: How did “the kindest people on the	40.4901123046875	508.09814453125	10.5	297.745361328125	21
planet” give rise to such a brutally authoritarian post-independence re-	40.4901123046875	519.921142578125	10.5	297.63507080078125	21
History, Tyranny, and Democracy in Zimbabwe	112.73056030273438	21.77960205078125	8.52001953125	158.08517456054688	22
121	339.2722473144531	21.77960205078125	8.52001953125	11.9757080078125	23
gime? It is this contradiction that Coltart seeks to unravel, albeit in a man-	82.97019958496094	54.52752685546875	10.5	297.55104064941406	24
ner more personal and less analytical than Bratton.	82.97019958496094	66.35052490234375	10.5	200.39259338378906	24
Coltart’s outline of Zimbabwe’s historical trajectory, tracing the	102.82569885253906	78.17352294921875	10.5	277.7659454345703	24
country’s movement from racial to liberation-movement authoritarian-	82.97019958496094	89.99652099609375	10.5	297.4744415283203	24
ism is not original in itself. It has been traced many times before. How-	82.97019958496094	101.81951904296875	10.5	297.60572814941406	24
ever, what is original is the extensive detail and insider knowledge of	82.97019958496094	113.64251708984375	10.5	297.57945251464844	24
many events and processes. For a start, Coltart’s account is utterly com-	82.97019958496094	125.46551513671875	10.5	297.73484802246094	24
pelling, even for those already soaked in Zimbabwean history. In partic-	82.97019958496094	137.22552490234375	10.5	297.56788635253906	24
