I S S N 1 8 6 2 - 4 5 9 6	502.6825866699219	22.387939453125	10.0	78.95999145507812	0
C C S	53.858299255371094	216.82635498046875	24.0	48.69599914550781	1
W o r k i n g P a	117.2416000366211	216.72552490234375	24.0	81.52803802490234	2
P e r s	305.2575988769531	216.72552490234375	24.0	28.343963623046875	3
n o . 6	388.05511474609375	216.6551513671875	24.17120361328125	54.670684814453125	4
C o r d u l a	169.47000122070312	356.73443603515625	10.0	39.8800048828125	5
d I t t m e r	222.82000732421875	356.73443603515625	10.0	39.8699951171875	6
G e N d e r , K o N f l I K t ,	169.60000610351562	375.6078796386719	23.0	227.5159912109375	7
K o N f l I K t b e a r b e I t u N G .	169.60000610351562	394.6078796386719	23.0	287.7760009765625	7
z I v I l e u N d m I l I tä r I S C h e a N S ät z e , f o r d e r u N G e N u N d p r o b l e m e .	169.47999572753906	453.95538330078125	11.0	384.78001403808594	8
Working paper No. 6	235.27560424804688	817.1143188476562	10.0	84.510009765625	9
November 2007	235.27560424804688	828.1143188476562	10.0	66.66998291015625	9
dieses Working paper ist verfügbar unter	348.6614074707031	817.1143188476562	10.0	169.54995727539062	10
www.uni-marburg.de/konfliktforschung/working-papers/	348.6614074707031	828.1143188476562	10.0	233.94992065429688	10
CCS working papers	275.881103515625	508.63616943359375	6.00933837890625	23.849639892578125	11
I m p r e S S u m	65.29679870605469	524.1202392578125	10.0	59.36000061035156	12
Herausgeber: Zentrum für Konfliktforschung der Philipps-Universität Marburg	65.1968994140625	539.906005859375	10.000030517578125	311.1600646972656	12
Prof. Dr. Ulrich Wagner | Prof. Dr. Mathias Bös | PD Dr. Johannes M. Becker	65.1968994140625	554.079345703125	10.0	305.6100158691406	12
ISSN: 1862-4596	65.1968994140625	582.4257202148438	10.0	64.22999572753906	13
Verantwortliche Redakteurinnen: Carla Schraml & Maike Huber	65.1968994140625	596.5989990234375	10.000015258789062	257.3399353027344	13
Satz & Layout: Alke Jenss, Gunnar Fischer, Steefn Rein	65.1968994140625	610.772216796875	10.0	214.20999145507812	13
© 2007, Zentrum für Konfliktforschung	65.1968994140625	624.9454345703125	10.0	152.44003295898438	13
CCS Working Papers sind kostenlos verfügbar unter www.uni-marburg.de/konfliktforschung/working-papers	65.1968994140625	639.11865234375	10.0	432.1100158691406	13
r e d a K t I o N	65.29679870605469	660.1832275390625	10.0	59.0	14
André Bank	65.1968994140625	681.6383056640625	10.0	48.44001007080078	15
Gesa Bent	65.1968994140625	695.8116455078125	10.0	40.5	15
Nadine Ebinghaus	65.1968994140625	709.9848022460938	10.0	73.33000183105469	15
Jane Felber	65.1968994140625	724.1580200195312	10.0	44.17999267578125	15
Maike Huber	65.1968994140625	738.3312377929688	10.0	52.82000732421875	15
Katja Schäfer	65.1968994140625	752.5045166015625	10.0	52.48999786376953	15
Carla Schraml	65.1968994140625	766.677734375	10.0	57.08000946044922	15
Stefanie Schuller	65.1968994140625	780.8508911132812	10.0	66.36000061035156	15
Kerstin Zimmer	65.1968994140625	795.0241088867188	10.0	64.6400146484375	15
K o N ta K t:	328.9189147949219	660.1832275390625	10.0	48.1099853515625	16
Zentrum für Konfliktforschung	328.81890869140625	681.6383056640625	10.0	120.21994018554688	17
Philipps-Universität Marburg	328.81890869140625	692.6383056640625	10.0	117.93002319335938	17
Ketzerbach 11	328.81890869140625	703.6383056640625	10.0	54.07000732421875	17
35032 Marburg	328.81890869140625	714.6383056640625	10.0	58.98992919921875	17
Telefon: 0 64 21 / 28 24 444	328.81890869140625	725.6383056640625	10.0	107.47988891601562	17
